"id_timeseries","variable","E_opti","rho_opti","method_opti","stocklong","assessid","scientificname","commonname","areaid","region"
"MENATGM","UdivUmsypref",5,0.655153942698773,"positive_range_top_20_percent","Gulf menhaden Gulf of Mexico","SEFSC-MENATGM-1948-2011-HIVELY","Brevoortia patronus","Gulf menhaden","USA-NMFS-GM","US Southeast and Gulf"
"MENATLAN","sst.z",4,0.697307143250448,"positive_range_top_20_percent","Atlantic menhaden Atlantic","NMFS-MENATLAN-1940-2005-STANTON","Brevoortia tyrannus","Atlantic menhaden","USA-NMFS-ATL","US East Coast"
"MENATLAN","prodbest.divTB",6,0.175515105924502,"positive_range_top_20_percent","Atlantic menhaden Atlantic","NMFS-MENATLAN-1940-2005-STANTON","Brevoortia tyrannus","Atlantic menhaden","USA-NMFS-ATL","US East Coast"
"MENATLAN","UdivUmsypref",2,0.685739218230997,"positive_range_top_20_percent","Atlantic menhaden Atlantic","NMFS-MENATLAN-1940-2005-STANTON","Brevoortia tyrannus","Atlantic menhaden","USA-NMFS-ATL","US East Coast"
"MORWONGESE","sst.z",4,0.874765875730025,"positive_range_top_20_percent","Jackass morwong Eastern half of Southeast Australia","CSIRO-MORWONGESE-1915-2020-MOESENEDER","Nemadactylus macropterus","Jackass morwong","Australia-AFMA-ESE","Australia"
"MORWONGESE","prodbest.divTB",4,0.88979893548816,"positive_range_top_20_percent","Jackass morwong Eastern half of Southeast Australia","CSIRO-MORWONGESE-1915-2020-MOESENEDER","Nemadactylus macropterus","Jackass morwong","Australia-AFMA-ESE","Australia"
"MORWONGESE","UdivUmsypref",3,0.885684712427815,"positive_range_top_20_percent","Jackass morwong Eastern half of Southeast Australia","CSIRO-MORWONGESE-1915-2020-MOESENEDER","Nemadactylus macropterus","Jackass morwong","Australia-AFMA-ESE","Australia"
"NROCKGA","sst.z",10,-0.152328673438772,"max_rho","Northern rockfish Gulf of Alaska","AFSC-NROCKGA-1959-2010-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-GA","US Alaska"
"NROCKGA","prodbest.divTB",4,0.952705832124226,"positive_range_top_20_percent","Northern rockfish Gulf of Alaska","AFSC-NROCKGA-1959-2010-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-GA","US Alaska"
"NROCKGA","UdivUmsypref",5,0.848647286223813,"positive_range_top_20_percent","Northern rockfish Gulf of Alaska","AFSC-NROCKGA-1959-2010-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-GA","US Alaska"
"NRSOLEEBSAI","sst.z",2,0.320850866798701,"positive_range_top_20_percent","Northern rock sole Eastern Bering Sea and Aleutian Islands","AFSC-NRSOLEEBSAI-1975-2012-HIVELY","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-EBSAI","US Alaska"
"NRSOLEEBSAI","prodbest.divTB",7,0.744259134253884,"positive_range_top_20_percent","Northern rock sole Eastern Bering Sea and Aleutian Islands","AFSC-NRSOLEEBSAI-1975-2012-HIVELY","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-EBSAI","US Alaska"
"NRSOLEEBSAI","UdivUmsypref",2,0.169846709845288,"positive_range_top_20_percent","Northern rock sole Eastern Bering Sea and Aleutian Islands","AFSC-NRSOLEEBSAI-1975-2012-HIVELY","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-EBSAI","US Alaska"
"PACBTUNA","sst.z",4,0.739310082759186,"positive_range_top_20_percent","Pacific bluefin tuna Pacific Ocean","ISC-PACBTUNA-1952-2012-PONS","Thunnus orientalis","Pacific bluefin tuna","multinational-ISC-PAC","Pacific Ocean"
"PACBTUNA","prodbest.divTB",3,0.289298635399748,"positive_range_top_20_percent","Pacific bluefin tuna Pacific Ocean","ISC-PACBTUNA-1952-2012-PONS","Thunnus orientalis","Pacific bluefin tuna","multinational-ISC-PAC","Pacific Ocean"
"PACBTUNA","UdivUmsypref",3,0.701298210855766,"positive_range_top_20_percent","Pacific bluefin tuna Pacific Ocean","ISC-PACBTUNA-1952-2012-PONS","Thunnus orientalis","Pacific bluefin tuna","multinational-ISC-PAC","Pacific Ocean"
"PAUAPAU5B","sst.z",9,0.0683307694878961,"positive_range_top_20_percent","Paua New Zealand Area PAU 5B (Stewart Island)","NZMFishSHELLFISHWG-PAUAPAU5B-1965-2013-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5B","New Zealand"
"PAUAPAU5B","prodbest.divTB",3,0.739599660620404,"positive_range_top_20_percent","Paua New Zealand Area PAU 5B (Stewart Island)","NZMFishSHELLFISHWG-PAUAPAU5B-1965-2013-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5B","New Zealand"
"PAUAPAU5B","UdivUmsypref",3,0.927134598793263,"positive_range_top_20_percent","Paua New Zealand Area PAU 5B (Stewart Island)","NZMFishSHELLFISHWG-PAUAPAU5B-1965-2013-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5B","New Zealand"
"PAUAPAU5D","sst.z",2,0.232671101719748,"positive_range_top_20_percent","Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
"PAUAPAU5D","prodbest.divTB",3,0.899289739279616,"positive_range_top_20_percent","Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
"PAUAPAU5D","UdivUmsypref",3,0.964963287023443,"positive_range_top_20_percent","Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
"PCEELCSCH","sst.z",6,0.462442875836447,"positive_range_top_20_percent","Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
"PCEELCSCH","prodbest.divTB",4,0.875869751276105,"positive_range_top_20_percent","Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
"PCEELCSCH","UdivUmsypref",6,0.755854978206923,"positive_range_top_20_percent","Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
"PCEELSCH","sst.z",2,0.419534455184959,"positive_range_top_20_percent","Pink cusk eel Southern Chile","IFOPCH-PCEELSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-S","South America"
"PCEELSCH","prodbest.divTB",4,0.929462408955227,"positive_range_top_20_percent","Pink cusk eel Southern Chile","IFOPCH-PCEELSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-S","South America"
"PCEELSCH","UdivUmsypref",8,0.608297182858582,"positive_range_top_20_percent","Pink cusk eel Southern Chile","IFOPCH-PCEELSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-S","South America"
"PCODWCVANI","sst.z",9,0.528050745003529,"positive_range_top_20_percent","Pacific cod West Coast of Vancouver Island","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Gadus macrocephalus","Pacific cod","Canada-DFO-WCVANI","Canada West Coast"
"PCODWCVANI","prodbest.divTB",2,0.271406953539807,"positive_range_top_20_percent","Pacific cod West Coast of Vancouver Island","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Gadus macrocephalus","Pacific cod","Canada-DFO-WCVANI","Canada West Coast"
"PCODWCVANI","UdivUmsypref",6,0.455983603228015,"positive_range_top_20_percent","Pacific cod West Coast of Vancouver Island","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Gadus macrocephalus","Pacific cod","Canada-DFO-WCVANI","Canada West Coast"
"PERCHEBSAI","sst.z",3,0.199631703402494,"positive_range_top_20_percent","Pacific ocean perch Eastern Bering Sea and Aleutian Islands","AFSC-PERCHEBSAI-1960-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-EBSAI","US Alaska"
"PERCHEBSAI","prodbest.divTB",5,0.862526221740911,"positive_range_top_20_percent","Pacific ocean perch Eastern Bering Sea and Aleutian Islands","AFSC-PERCHEBSAI-1960-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-EBSAI","US Alaska"
"PERCHEBSAI","UdivUmsypref",6,0.87560611034139,"positive_range_top_20_percent","Pacific ocean perch Eastern Bering Sea and Aleutian Islands","AFSC-PERCHEBSAI-1960-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-EBSAI","US Alaska"
"PERCHHG","sst.z",5,0.295418421725073,"positive_range_top_20_percent","Pacific Ocean perch Haida Gwaii","DFO-PAC-PERCHHG-1939-2017-ASHBROOK","Sebastes alutus","Pacific ocean perch","Canada-DFO-HG","Canada West Coast"
"PERCHHG","prodbest.divTB",3,0.790840490065329,"positive_range_top_20_percent","Pacific Ocean perch Haida Gwaii","DFO-PAC-PERCHHG-1939-2017-ASHBROOK","Sebastes alutus","Pacific ocean perch","Canada-DFO-HG","Canada West Coast"
"PERCHHG","UdivUmsypref",2,0.79203107664283,"positive_range_top_20_percent","Pacific Ocean perch Haida Gwaii","DFO-PAC-PERCHHG-1939-2017-ASHBROOK","Sebastes alutus","Pacific ocean perch","Canada-DFO-HG","Canada West Coast"
"PERCHWCVANI","sst.z",2,0.349593360959762,"positive_range_top_20_percent","Pacific ocean perch West Coast of Vancouver Island","DFO-PERCHWCVANI-1939-2013-WATSON","Sebastes alutus","Pacific ocean perch","Canada-DFO-WCVANI","Canada West Coast"
"PERCHWCVANI","prodbest.divTB",2,0.830073661927798,"positive_range_top_20_percent","Pacific ocean perch West Coast of Vancouver Island","DFO-PERCHWCVANI-1939-2013-WATSON","Sebastes alutus","Pacific ocean perch","Canada-DFO-WCVANI","Canada West Coast"
"PERCHWCVANI","UdivUmsypref",4,0.777359123594254,"positive_range_top_20_percent","Pacific ocean perch West Coast of Vancouver Island","DFO-PERCHWCVANI-1939-2013-WATSON","Sebastes alutus","Pacific ocean perch","Canada-DFO-WCVANI","Canada West Coast"
"PHAKEPCOAST","sst.z",2,0.403830038638902,"positive_range_top_20_percent","Pacific hake Pacific Coast","PFMC-PHAKEPCOAST-1966-2016-WATSON","Merluccius productus","Pacific hake","USA-NMFS-PCOAST","US West Coast"
"PHAKEPCOAST","prodbest.divTB",5,0.314058830856664,"positive_range_top_20_percent","Pacific hake Pacific Coast","PFMC-PHAKEPCOAST-1966-2016-WATSON","Merluccius productus","Pacific hake","USA-NMFS-PCOAST","US West Coast"
"PHAKEPCOAST","UdivUmsypref",7,0.806293487946401,"positive_range_top_20_percent","Pacific hake Pacific Coast","PFMC-PHAKEPCOAST-1966-2016-WATSON","Merluccius productus","Pacific hake","USA-NMFS-PCOAST","US West Coast"
"PILCHPJPN","sst.z",4,0.616678446753617,"positive_range_top_20_percent","Japanese sardine Pacific Coast of Japan","FAJ-PILCHPJPN-1976-2009-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-PJPN","Japan"
"PILCHPJPN","prodbest.divTB",2,0.65868851908298,"positive_range_top_20_percent","Japanese sardine Pacific Coast of Japan","FAJ-PILCHPJPN-1976-2009-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-PJPN","Japan"
"PILCHPJPN","UdivUmsypref",5,0.645405582829104,"positive_range_top_20_percent","Japanese sardine Pacific Coast of Japan","FAJ-PILCHPJPN-1976-2009-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-PJPN","Japan"
"PILCHTSST","sst.z",6,0.613790258272037,"positive_range_top_20_percent","Japanese sardine Tsushima Strait","FAJ-PILCHTSST-1960-2010-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-TSST","Japan"
"PILCHTSST","prodbest.divTB",6,0.669500808816364,"positive_range_top_20_percent","Japanese sardine Tsushima Strait","FAJ-PILCHTSST-1960-2010-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-TSST","Japan"
"PILCHTSST","UdivUmsypref",6,0.645012438349043,"positive_range_top_20_percent","Japanese sardine Tsushima Strait","FAJ-PILCHTSST-1960-2010-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-TSST","Japan"
"PLAICCELT","sst.z",6,0.442799678010798,"positive_range_top_20_percent","European plaice Celtic Sea","WGSSDS-PLAICCELT-1992-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-VIIf-g","European Union"
"PLAICCELT","prodbest.divTB",2,0.785962297511425,"positive_range_top_20_percent","European plaice Celtic Sea","WGSSDS-PLAICCELT-1992-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-VIIf-g","European Union"
"PLAICCELT","UdivUmsypref",9,0.962325482501295,"positive_range_top_20_percent","European plaice Celtic Sea","WGSSDS-PLAICCELT-1992-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-VIIf-g","European Union"
"PLAICNS","sst.z",7,0.716521610221417,"positive_range_top_20_percent","European plaice North Sea","WGNSSK-PLAICNS-1956-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-IV","European Union"
"PLAICNS","prodbest.divTB",7,0.295753898516938,"positive_range_top_20_percent","European plaice North Sea","WGNSSK-PLAICNS-1956-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-IV","European Union"
"PLAICNS","UdivUmsypref",2,0.935792500487393,"positive_range_top_20_percent","European plaice North Sea","WGNSSK-PLAICNS-1956-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-IV","European Union"
"POLLFAPL","sst.z",8,0.746914492626003,"positive_range_top_20_percent","Saithe Faroe Plateau","NWWG-POLLFAPL-1958-2012-CHING","Pollachius virens","Saithe","multinational-ICES-Vb1","Europe non EU"
"POLLFAPL","prodbest.divTB",6,0.597824906368542,"positive_range_top_20_percent","Saithe Faroe Plateau","NWWG-POLLFAPL-1958-2012-CHING","Pollachius virens","Saithe","multinational-ICES-Vb1","Europe non EU"
"POLLFAPL","UdivUmsypref",2,0.886950305917231,"positive_range_top_20_percent","Saithe Faroe Plateau","NWWG-POLLFAPL-1958-2012-CHING","Pollachius virens","Saithe","multinational-ICES-Vb1","Europe non EU"
"POLLNEAR","sst.z",3,0.572822723716813,"positive_range_top_20_percent","Saithe North-East Arctic","AFWG-POLLNEAR-1957-2012-CHING","Pollachius virens","Saithe","multinational-ICES-I-II","Europe non EU"
"POLLNEAR","prodbest.divTB",2,0.0777042546003913,"positive_range_top_20_percent","Saithe North-East Arctic","AFWG-POLLNEAR-1957-2012-CHING","Pollachius virens","Saithe","multinational-ICES-I-II","Europe non EU"
"POLLNEAR","UdivUmsypref",3,0.914382296605083,"positive_range_top_20_percent","Saithe North-East Arctic","AFWG-POLLNEAR-1957-2012-CHING","Pollachius virens","Saithe","multinational-ICES-I-II","Europe non EU"
"POPERCHGA","sst.z",3,-0.206157278233245,"max_rho","Pacific ocean perch Gulf of Alaska","AFSC-POPERCHGA-1959-2010-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-GA","US Alaska"
"POPERCHGA","prodbest.divTB",2,0.954982382186053,"positive_range_top_20_percent","Pacific ocean perch Gulf of Alaska","AFSC-POPERCHGA-1959-2010-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-GA","US Alaska"
"POPERCHGA","UdivUmsypref",5,0.881031881559197,"positive_range_top_20_percent","Pacific ocean perch Gulf of Alaska","AFSC-POPERCHGA-1959-2010-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-GA","US Alaska"
"POPERCHPCOAST","sst.z",5,0.40754705712332,"positive_range_top_20_percent","Pacific ocean perch Pacific Coast","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-PCOAST","US West Coast"
"POPERCHPCOAST","prodbest.divTB",2,0.672051542460998,"positive_range_top_20_percent","Pacific ocean perch Pacific Coast","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-PCOAST","US West Coast"
"POPERCHPCOAST","UdivUmsypref",3,0.933463848545918,"positive_range_top_20_percent","Pacific ocean perch Pacific Coast","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-PCOAST","US West Coast"
"PSOLEPCOAST","sst.z",5,0.419766802102584,"positive_range_top_20_percent","Petrale sole Pacific Coast","PFMC-PSOLEPCOAST-1930-2011-CHING","Eopsetta jordani","Petrale sole","USA-NMFS-PCOAST","US West Coast"
"PSOLEPCOAST","prodbest.divTB",2,0.981176827686109,"positive_range_top_20_percent","Petrale sole Pacific Coast","PFMC-PSOLEPCOAST-1930-2011-CHING","Eopsetta jordani","Petrale sole","USA-NMFS-PCOAST","US West Coast"
"PSOLEPCOAST","UdivUmsypref",2,0.991144992214136,"positive_range_top_20_percent","Petrale sole Pacific Coast","PFMC-PSOLEPCOAST-1930-2011-CHING","Eopsetta jordani","Petrale sole","USA-NMFS-PCOAST","US West Coast"
"REDFEAUS","sst.z",2,0.389443798281995,"positive_range_top_20_percent","Redfish Eastern Australia","CSIRO-REDFEAUS-1975-2016-MOESENEDER","Centroberyx affinis","Redfish","Australia-AFMA-EAUS","Australia"
"REDFEAUS","prodbest.divTB",6,0.921526943524616,"positive_range_top_20_percent","Redfish Eastern Australia","CSIRO-REDFEAUS-1975-2016-MOESENEDER","Centroberyx affinis","Redfish","Australia-AFMA-EAUS","Australia"
"REDFEAUS","UdivUmsypref",2,0.806968984937239,"positive_range_top_20_percent","Redfish Eastern Australia","CSIRO-REDFEAUS-1975-2016-MOESENEDER","Centroberyx affinis","Redfish","Australia-AFMA-EAUS","Australia"
"REDFISHSPP3LN","sst.z",4,0.409669078800918,"positive_range_top_20_percent","Redfish species N and SW Grand Banks","NAFO-SC-REDFISHSPP3LN-1959-2013-WATSON","Sebastes spp","Redfish species","multinational-NAFO-3LN","Canada East Coast"
"REDFISHSPP3LN","prodbest.divTB",7,0.916897891015576,"positive_range_top_20_percent","Redfish species N and SW Grand Banks","NAFO-SC-REDFISHSPP3LN-1959-2013-WATSON","Sebastes spp","Redfish species","multinational-NAFO-3LN","Canada East Coast"
"REDFISHSPP3LN","UdivUmsypref",2,0.742963095043992,"positive_range_top_20_percent","Redfish species N and SW Grand Banks","NAFO-SC-REDFISHSPP3LN-1959-2013-WATSON","Sebastes spp","Redfish species","multinational-NAFO-3LN","Canada East Coast"
"RHERRTSST","sst.z",4,0.594079826510265,"positive_range_top_20_percent","Round herring Tsushima Strait","FAJ-RHERRTSST-1975-2014-KUROTA","Etrumeus teres","Round herring","Japan-FAJ-TSST","Japan"
"RHERRTSST","prodbest.divTB",7,0.468797291562089,"positive_range_top_20_percent","Round herring Tsushima Strait","FAJ-RHERRTSST-1975-2014-KUROTA","Etrumeus teres","Round herring","Japan-FAJ-TSST","Japan"
"RHERRTSST","UdivUmsypref",2,0.300095163554108,"positive_range_top_20_percent","Round herring Tsushima Strait","FAJ-RHERRTSST-1975-2014-KUROTA","Etrumeus teres","Round herring","Japan-FAJ-TSST","Japan"
"RROCKLOBSTERCRA1","sst.z",3,0.362909016026501,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA1","NZMFishLOBSTERWG-RROCKLOBSTERCRA1-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA1","New Zealand"
"RROCKLOBSTERCRA1","prodbest.divTB",2,0.938090844064149,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA1","NZMFishLOBSTERWG-RROCKLOBSTERCRA1-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA1","New Zealand"
"RROCKLOBSTERCRA1","UdivUmsypref",8,0.731363266855657,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA1","NZMFishLOBSTERWG-RROCKLOBSTERCRA1-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA1","New Zealand"
"RROCKLOBSTERCRA2","sst.z",9,0.453077120943389,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA2","NZMFishLOBSTERWG-RROCKLOBSTERCRA2-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA2","New Zealand"
"RROCKLOBSTERCRA2","prodbest.divTB",3,0.840760260206825,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA2","NZMFishLOBSTERWG-RROCKLOBSTERCRA2-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA2","New Zealand"
"RROCKLOBSTERCRA2","UdivUmsypref",2,0.86674013484187,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA2","NZMFishLOBSTERWG-RROCKLOBSTERCRA2-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA2","New Zealand"
"RROCKLOBSTERCRA4","sst.z",3,0.415398447060697,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA4","NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA4","New Zealand"
"RROCKLOBSTERCRA4","prodbest.divTB",2,0.878827107640715,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA4","NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA4","New Zealand"
"RROCKLOBSTERCRA4","UdivUmsypref",2,0.783557881505249,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA4","NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA4","New Zealand"
"RROCKLOBSTERCRA7","sst.z",7,0.412409623176865,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA7","NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA7","New Zealand"
"RROCKLOBSTERCRA7","prodbest.divTB",3,0.465286254749299,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA7","NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA7","New Zealand"
"RROCKLOBSTERCRA7","UdivUmsypref",9,0.780722908763455,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA7","NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA7","New Zealand"
"RROCKLOBSTERCRA8","sst.z",8,0.468166332015195,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA8","NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA8","New Zealand"
"RROCKLOBSTERCRA8","prodbest.divTB",5,0.891486715920448,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA8","NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA8","New Zealand"
"RROCKLOBSTERCRA8","UdivUmsypref",2,0.611507722859897,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA8","NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA8","New Zealand"
"RSNAPGM","sst.z",7,0.099062372509203,"positive_range_top_20_percent","Red snapper Gulf of Mexico","SEFSC-RSNAPGM-1872-2011-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-GM","US Southeast and Gulf"
"RSNAPGM","prodbest.divTB",3,0.903167118345257,"positive_range_top_20_percent","Red snapper Gulf of Mexico","SEFSC-RSNAPGM-1872-2011-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-GM","US Southeast and Gulf"
"RSNAPGM","UdivUmsypref",3,0.545332121389943,"positive_range_top_20_percent","Red snapper Gulf of Mexico","SEFSC-RSNAPGM-1872-2011-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-GM","US Southeast and Gulf"
"RSNAPSATLC","sst.z",3,0.00191245580492926,"positive_range_top_20_percent","Red snapper Southern Atlantic coast","SEFSC-RSNAPSATLC-1954-2010-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-SATLC","US Southeast and Gulf"
"RSNAPSATLC","prodbest.divTB",7,0.94810867475091,"positive_range_top_20_percent","Red snapper Southern Atlantic coast","SEFSC-RSNAPSATLC-1954-2010-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-SATLC","US Southeast and Gulf"
"RSNAPSATLC","UdivUmsypref",2,0.722890136294454,"positive_range_top_20_percent","Red snapper Southern Atlantic coast","SEFSC-RSNAPSATLC-1954-2010-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-SATLC","US Southeast and Gulf"
"RSOLEHSTR","sst.z",8,0.387428951324292,"positive_range_top_20_percent","Rock sole Hecate Strait","DFO-PAC-RSOLEHSTR-1945-2014-OSGOOD","Lepidopsetta bilineata","Rock sole","Canada-DFO-HS","Canada West Coast"
"RSOLEHSTR","prodbest.divTB",9,-0.101707257127848,"max_rho","Rock sole Hecate Strait","DFO-PAC-RSOLEHSTR-1945-2014-OSGOOD","Lepidopsetta bilineata","Rock sole","Canada-DFO-HS","Canada West Coast"
"RSOLEHSTR","UdivUmsypref",7,0.775747035918264,"positive_range_top_20_percent","Rock sole Hecate Strait","DFO-PAC-RSOLEHSTR-1945-2014-OSGOOD","Lepidopsetta bilineata","Rock sole","Canada-DFO-HS","Canada West Coast"
"RSROCKBCWN","sst.z",3,0.267110706757282,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters North","DFO-PAC-RSROCKBCWN-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWN","Canada West Coast"
"RSROCKBCWN","prodbest.divTB",2,0.816087790068563,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters North","DFO-PAC-RSROCKBCWN-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWN","Canada West Coast"
"RSROCKBCWN","UdivUmsypref",2,0.840360327032184,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters North","DFO-PAC-RSROCKBCWN-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWN","Canada West Coast"
"RSROCKBCWS","sst.z",2,0.278282577049532,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters South","DFO-PAC-RSROCKBCWS-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWS","Canada West Coast"
"RSROCKBCWS","prodbest.divTB",3,0.842163597000572,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters South","DFO-PAC-RSROCKBCWS-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWS","Canada West Coast"
"RSROCKBCWS","UdivUmsypref",3,0.875206019359528,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters South","DFO-PAC-RSROCKBCWS-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWS","Canada West Coast"
"SABLEFEBSAIGA","sst.z",10,-0.0411344919365461,"max_rho","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","AFSC-SABLEFEBSAIGA-1958-2010-STACHURA","Anoplopoma fimbria","Sablefish","USA-NMFS-EBSAIGA","US Alaska"
