"stockid","stocklong","scientificname","var_cause","var_consequence","causality","CCM_test_above_surrogates","CCM_kendall_tau","CCM_kendall_pval","S_map_mean_coef","S_map_mean_ttest_pval","S_map_trend_slope","S_map_trend_pval","S_map_trend_R2"
"LSTHORNHPCOAST","Longspine thornyhead Pacific Coast","Sebastolobus altivelis","SST","SProd","No",FALSE,0.947368323802948,0,NA,NA,NA,NA,NA
"LSTHORNHPCOAST","Longspine thornyhead Pacific Coast","Sebastolobus altivelis","HRate","SProd","Yes",TRUE,0.989473581314087,0,0.0285419365454366,1.53280180349866e-45,-1.80265847479239e-05,0.608873380370937,0.00586589226847167
"LSTHORNHPCOAST","Longspine thornyhead Pacific Coast","Sebastolobus altivelis","SProd","SST","No",FALSE,0.936842024326324,0,NA,NA,NA,NA,NA
"LSTHORNHPCOAST","Longspine thornyhead Pacific Coast","Sebastolobus altivelis","SProd","HRate","Yes",TRUE,0.999999940395355,0,-0.218911766627904,0.000888405166823326,-0.0136896720418662,0.00271311077013193,0.190626445523226
"MENATGM","Gulf menhaden Gulf of Mexico","Brevoortia patronus","SST","SProd","No",FALSE,-0.442105233669281,0.00708386860787868,NA,NA,NA,NA,NA
"MENATGM","Gulf menhaden Gulf of Mexico","Brevoortia patronus","HRate","SProd","No",FALSE,-0.705263078212738,1.5953812180669e-05,NA,NA,NA,NA,NA
"MENATGM","Gulf menhaden Gulf of Mexico","Brevoortia patronus","SProd","SST","No",FALSE,0.0421052612364292,0.820338249206543,NA,NA,NA,NA,NA
"MENATGM","Gulf menhaden Gulf of Mexico","Brevoortia patronus","SProd","HRate","No",FALSE,0.715789437294006,1.19209289550781e-05,NA,NA,NA,NA,NA
"MENATLAN","Atlantic menhaden Atlantic","Brevoortia tyrannus","SST","SProd","No",FALSE,0.873684167861938,1.19209289550781e-07,NA,NA,NA,NA,NA
"MENATLAN","Atlantic menhaden Atlantic","Brevoortia tyrannus","HRate","SProd","Yes",TRUE,0.842105209827423,2.38418579101562e-07,0.219339541908025,5.71886430516329e-58,0.000235831252278377,0.215049171837326,0.0255015254605507
"MENATLAN","Atlantic menhaden Atlantic","Brevoortia tyrannus","SProd","SST","No",FALSE,-0.252631545066833,0.127288669347763,NA,NA,NA,NA,NA
"MENATLAN","Atlantic menhaden Atlantic","Brevoortia tyrannus","SProd","HRate","No",FALSE,0.62105256319046,0.000147104263305664,NA,NA,NA,NA,NA
"MORWONGESE","Jackass morwong Eastern half of Southeast Australia","Nemadactylus macropterus","SST","SProd","Yes",TRUE,0.999999940395355,0,-0.0378415845427515,3.47516496971315e-10,-0.000264632845921143,0.145611852484521,0.0206467792097425
"MORWONGESE","Jackass morwong Eastern half of Southeast Australia","Nemadactylus macropterus","HRate","SProd","Yes",TRUE,0.96842098236084,0,-0.0808658202843661,1.00318062377733e-16,-0.000340360068981291,0.210680513382046,0.0153170966079041
"MORWONGESE","Jackass morwong Eastern half of Southeast Australia","Nemadactylus macropterus","SProd","SST","Yes",TRUE,0.389473646879196,0.0178636312484741,-0.0291608847651107,3.21839168172561e-89,1.61064283458624e-05,0.239429942223685,0.0136759918084419
"MORWONGESE","Jackass morwong Eastern half of Southeast Australia","Nemadactylus macropterus","SProd","HRate","No",FALSE,-0.599999964237213,0.000246177369263023,NA,NA,NA,NA,NA
"NROCKGA","Northern rockfish Gulf of Alaska","Sebastes polyspinis","SST","SProd","No",FALSE,0.957894682884216,0,NA,NA,NA,NA,NA
"NROCKGA","Northern rockfish Gulf of Alaska","Sebastes polyspinis","HRate","SProd","Yes",TRUE,0.978947281837463,0,0.0608751481488017,5.06314666723414e-52,-9.09552327105698e-05,0.123100234117782,0.0468894849665851
"NROCKGA","Northern rockfish Gulf of Alaska","Sebastes polyspinis","SProd","SST","Not relevant",TRUE,0.22105261683464,0.183447241783142,NA,NA,NA,NA,NA
"NROCKGA","Northern rockfish Gulf of Alaska","Sebastes polyspinis","SProd","HRate","Yes",TRUE,0.768420994281769,2.50339508056641e-06,-0.045889674789117,3.10187602765886e-43,-0.000181024075312939,0.00473649936373227,0.151640215742993
"NRSOLEEBSAI","Northern rock sole Eastern Bering Sea and Aleutian Islands","Lepidopsetta polyxystra","SST","SProd","No",FALSE,0.642105221748352,8.64267349243164e-05,NA,NA,NA,NA,NA
"NRSOLEEBSAI","Northern rock sole Eastern Bering Sea and Aleutian Islands","Lepidopsetta polyxystra","HRate","SProd","Yes",TRUE,0.505263090133667,0.00205469131469727,0.365377280173339,1.02261521139758e-14,-0.00164374944305497,0.563584506061563,0.0102088215775797
"NRSOLEEBSAI","Northern rock sole Eastern Bering Sea and Aleutian Islands","Lepidopsetta polyxystra","SProd","SST","No",FALSE,0.915789425373077,0,NA,NA,NA,NA,NA
"NRSOLEEBSAI","Northern rock sole Eastern Bering Sea and Aleutian Islands","Lepidopsetta polyxystra","SProd","HRate","No",FALSE,0.599999964237213,0.000246167182922363,NA,NA,NA,NA,NA
"PACBTUNA","Pacific bluefin tuna Pacific Ocean","Thunnus orientalis","SST","SProd","No",FALSE,0,1,NA,NA,NA,NA,NA
"PACBTUNA","Pacific bluefin tuna Pacific Ocean","Thunnus orientalis","HRate","SProd","No",FALSE,0.926315724849701,0,NA,NA,NA,NA,NA
"PACBTUNA","Pacific bluefin tuna Pacific Ocean","Thunnus orientalis","SProd","SST","No",FALSE,0.86315780878067,1.19209289550781e-07,NA,NA,NA,NA,NA
"PACBTUNA","Pacific bluefin tuna Pacific Ocean","Thunnus orientalis","SProd","HRate","No",FALSE,-0.873684167861938,8.63610551959937e-08,NA,NA,NA,NA,NA
"PAUAPAU5B","Paua New Zealand Area PAU 5B (Stewart Island)","Haliotis iris","SST","SProd","No",FALSE,0.915789425373077,0,NA,NA,NA,NA,NA
"PAUAPAU5B","Paua New Zealand Area PAU 5B (Stewart Island)","Haliotis iris","HRate","SProd","No",TRUE,0.168421044945717,0.31452488899231,NA,NA,NA,NA,NA
"PAUAPAU5B","Paua New Zealand Area PAU 5B (Stewart Island)","Haliotis iris","SProd","SST","No",FALSE,0.421052604913712,0.0103743076324463,NA,NA,NA,NA,NA
"PAUAPAU5B","Paua New Zealand Area PAU 5B (Stewart Island)","Haliotis iris","SProd","HRate","Yes",TRUE,0.989473581314087,0,-0.0947377289599269,0.0222832943644928,-0.0129485795608335,2.48100646684711e-05,0.36967807825137
"PAUAPAU5D","Paua New Zealand Area PAU 5D (Otago)","Haliotis iris","SST","SProd","Yes",TRUE,0.936842024326324,0,-0.0221272555034105,2.95531596326384e-12,-0.000543856236085965,0.00293378035325883,0.20526531713591
"PAUAPAU5D","Paua New Zealand Area PAU 5D (Otago)","Haliotis iris","HRate","SProd","Yes",TRUE,0.915789425373077,0,-0.0160162432417899,3.84752781864652e-09,-0.000559073295506945,0.00115928930076418,0.239689911768669
"PAUAPAU5D","Paua New Zealand Area PAU 5D (Otago)","Haliotis iris","SProd","SST","No",FALSE,0.610526263713837,0.000190615653991699,NA,NA,NA,NA,NA
"PAUAPAU5D","Paua New Zealand Area PAU 5D (Otago)","Haliotis iris","SProd","HRate","Yes",TRUE,0.86315780878067,1.19209289550781e-07,0.100257538336358,1.17771242115419e-35,0.00024863478214993,0.189892185026878,0.0447851921978456
"PCEELCSCH","Pink cusk eel Central-Southern Chile","Genypterus blacodes","SST","SProd","No",FALSE,0.86315780878067,1.19209289550781e-07,NA,NA,NA,NA,NA
"PCEELCSCH","Pink cusk eel Central-Southern Chile","Genypterus blacodes","HRate","SProd","Yes",TRUE,0.810526251792908,7.15255737304688e-07,0.143699486409455,0.00474118143037291,-0.0102334217816807,0.0118086018186298,0.155494018320223
"PCEELCSCH","Pink cusk eel Central-Southern Chile","Genypterus blacodes","SProd","SST","No",FALSE,0.778947293758392,1.9073486328125e-06,NA,NA,NA,NA,NA
"PCEELCSCH","Pink cusk eel Central-Southern Chile","Genypterus blacodes","SProd","HRate","No",FALSE,0.536842048168182,0.00104963779449463,NA,NA,NA,NA,NA
"PCEELSCH","Pink cusk eel Southern Chile","Genypterus blacodes","SST","SProd","No",FALSE,0.926315724849701,0,NA,NA,NA,NA,NA
"PCEELSCH","Pink cusk eel Southern Chile","Genypterus blacodes","HRate","SProd","Yes",TRUE,0.989473581314087,0,0.0219957721111468,1.38426513361774e-18,-8.80301899664403e-05,0.471351397448771,0.0137381468101804
"PCEELSCH","Pink cusk eel Southern Chile","Genypterus blacodes","SProd","SST","No",FALSE,-0.821052551269531,4.93393372380524e-07,NA,NA,NA,NA,NA
"PCEELSCH","Pink cusk eel Southern Chile","Genypterus blacodes","SProd","HRate","Yes",TRUE,0.578947305679321,0.000405550003051758,0.142381560592653,7.91759952806712e-27,0.000234213385698151,0.608767529504602,0.00778866938646785
"PCODWCVANI","Pacific cod West Coast of Vancouver Island","Gadus macrocephalus","SST","SProd","No",FALSE,0,1,NA,NA,NA,NA,NA
"PCODWCVANI","Pacific cod West Coast of Vancouver Island","Gadus macrocephalus","HRate","SProd","No",FALSE,0.105263151228428,0.537603139877319,NA,NA,NA,NA,NA
"PCODWCVANI","Pacific cod West Coast of Vancouver Island","Gadus macrocephalus","SProd","SST","No",FALSE,0.736842036247253,6.43730163574219e-06,NA,NA,NA,NA,NA
"PCODWCVANI","Pacific cod West Coast of Vancouver Island","Gadus macrocephalus","SProd","HRate","No",FALSE,-0.157894730567932,0.346764117479324,NA,NA,NA,NA,NA
"PERCHEBSAI","Pacific ocean perch Eastern Bering Sea and Aleutian Islands","Sebastes alutus","SST","SProd","No",FALSE,-0.147368416190147,0.381032347679138,NA,NA,NA,NA,NA
"PERCHEBSAI","Pacific ocean perch Eastern Bering Sea and Aleutian Islands","Sebastes alutus","HRate","SProd","No",FALSE,-0.347368389368057,0.0349550619721413,NA,NA,NA,NA,NA
"PERCHEBSAI","Pacific ocean perch Eastern Bering Sea and Aleutian Islands","Sebastes alutus","SProd","SST","No",TRUE,0.273684173822403,0.0979937314987183,NA,NA,NA,NA,NA
"PERCHEBSAI","Pacific ocean perch Eastern Bering Sea and Aleutian Islands","Sebastes alutus","SProd","HRate","Yes",TRUE,0.852631509304047,1.19209289550781e-07,0.0586888938887674,9.29414105872218e-17,-0.00144435378104967,9.29259810950215e-07,0.397381836848706
"PERCHHG","Pacific Ocean perch Haida Gwaii","Sebastes alutus","SST","SProd","No",FALSE,-0.936842024326324,9.32125487906887e-09,NA,NA,NA,NA,NA
"PERCHHG","Pacific Ocean perch Haida Gwaii","Sebastes alutus","HRate","SProd","No",FALSE,-0.96842098236084,2.89747048576317e-09,NA,NA,NA,NA,NA
"PERCHHG","Pacific Ocean perch Haida Gwaii","Sebastes alutus","SProd","SST","No",FALSE,-0.126315772533417,0.455535411834717,NA,NA,NA,NA,NA
"PERCHHG","Pacific Ocean perch Haida Gwaii","Sebastes alutus","SProd","HRate","No",FALSE,-0.736842036247253,6.49023286314332e-06,NA,NA,NA,NA,NA
"PERCHWCVANI","Pacific ocean perch West Coast of Vancouver Island","Sebastes alutus","SST","SProd","No",FALSE,-0.926315724849701,1.36477851242489e-08,NA,NA,NA,NA,NA
"PERCHWCVANI","Pacific ocean perch West Coast of Vancouver Island","Sebastes alutus","HRate","SProd","No",FALSE,0.326315760612488,0.047804594039917,NA,NA,NA,NA,NA
"PERCHWCVANI","Pacific ocean perch West Coast of Vancouver Island","Sebastes alutus","SProd","SST","No",FALSE,-0.768420994281769,2.54586711889715e-06,NA,NA,NA,NA,NA
"PERCHWCVANI","Pacific ocean perch West Coast of Vancouver Island","Sebastes alutus","SProd","HRate","Yes",TRUE,0.915789425373077,0,-0.130715968559207,1.02823094312515e-10,-0.00296994066698043,0.000241926655284285,0.178536737659059
"PHAKEPCOAST","Pacific hake Pacific Coast","Merluccius productus","SST","SProd","No",FALSE,-0.747368335723877,4.77030289403046e-06,NA,NA,NA,NA,NA
"PHAKEPCOAST","Pacific hake Pacific Coast","Merluccius productus","HRate","SProd","No",FALSE,0.789473593235016,1.31130218505859e-06,NA,NA,NA,NA,NA
"PHAKEPCOAST","Pacific hake Pacific Coast","Merluccius productus","SProd","SST","No",FALSE,0.757894694805145,3.45706939697266e-06,NA,NA,NA,NA,NA
"PHAKEPCOAST","Pacific hake Pacific Coast","Merluccius productus","SProd","HRate","No",FALSE,0.915789425373077,0,NA,NA,NA,NA,NA
"PILCHPJPN","Japanese sardine Pacific Coast of Japan","Sardinops melanostictus","SST","SProd","No",FALSE,0.526315748691559,0.00131821632385254,NA,NA,NA,NA,NA
"PILCHPJPN","Japanese sardine Pacific Coast of Japan","Sardinops melanostictus","HRate","SProd","No",FALSE,-0.410526275634766,0.0124822231009603,NA,NA,NA,NA,NA
"PILCHPJPN","Japanese sardine Pacific Coast of Japan","Sardinops melanostictus","SProd","SST","No",FALSE,-0.252631545066833,0.127288669347763,NA,NA,NA,NA,NA
"PILCHPJPN","Japanese sardine Pacific Coast of Japan","Sardinops melanostictus","SProd","HRate","No",FALSE,-0.515789449214935,0.00164901011157781,NA,NA,NA,NA,NA
"PILCHTSST","Japanese sardine Tsushima Strait","Sardinops melanostictus","SST","SProd","Yes",TRUE,0.705263078212738,1.59740447998047e-05,-0.082405586279847,3.17296215877823e-43,-4.62540840180629e-06,0.970168351954227,2.66374117111791e-05
"PILCHTSST","Japanese sardine Tsushima Strait","Sardinops melanostictus","HRate","SProd","No",FALSE,0.978947281837463,0,NA,NA,NA,NA,NA
"PILCHTSST","Japanese sardine Tsushima Strait","Sardinops melanostictus","SProd","SST","Yes",TRUE,0.72631573677063,8.82148742675781e-06,-0.0902020097549738,1.91288509962779e-34,-0.000149911398731351,0.452658070235583,0.0106845504902527
"PILCHTSST","Japanese sardine Tsushima Strait","Sardinops melanostictus","SProd","HRate","No",FALSE,0.557894706726074,0.00065767765045166,NA,NA,NA,NA,NA
"PLAICCELT","European plaice Celtic Sea","Pleuronectes platessa","SST","SProd","No",FALSE,-0.8315789103508,3.51044434410142e-07,NA,NA,NA,NA,NA
"PLAICCELT","European plaice Celtic Sea","Pleuronectes platessa","HRate","SProd","No",FALSE,-0.947368323802948,6.34022923051702e-09,NA,NA,NA,NA,NA
"PLAICCELT","European plaice Celtic Sea","Pleuronectes platessa","SProd","SST","Yes",TRUE,0.873684167861938,1.19209289550781e-07,-0.292406500124611,1.30427908560786e-11,0.00254610046513125,0.365458924088071,0.0228047860314113
"PLAICCELT","European plaice Celtic Sea","Pleuronectes platessa","SProd","HRate","Yes",TRUE,0.957894682884216,0,0.034045249191283,3.72899891899291e-23,0.000106594728845849,0.447737955441653,0.0175757317471692
"PLAICNS","European plaice North Sea","Pleuronectes platessa","SST","SProd","No",FALSE,-0.263157874345779,0.111886657774448,NA,NA,NA,NA,NA
"PLAICNS","European plaice North Sea","Pleuronectes platessa","HRate","SProd","No",FALSE,-0.421052604913712,0.0103742619976401,NA,NA,NA,NA,NA
"PLAICNS","European plaice North Sea","Pleuronectes platessa","SProd","SST","No",FALSE,-0.778947293758392,1.84858106422325e-06,NA,NA,NA,NA,NA
"PLAICNS","European plaice North Sea","Pleuronectes platessa","SProd","HRate","No",FALSE,-0.199999988079071,0.229969084262848,NA,NA,NA,NA,NA
"POLLFAPL","Saithe Faroe Plateau","Pollachius virens","SST","SProd","No",FALSE,-0.315789461135864,0.0555929653346539,NA,NA,NA,NA,NA
"POLLFAPL","Saithe Faroe Plateau","Pollachius virens","HRate","SProd","No",FALSE,0.757894694805145,3.45706939697266e-06,NA,NA,NA,NA,NA
"POLLFAPL","Saithe Faroe Plateau","Pollachius virens","SProd","SST","No",TRUE,0.315789461135864,0.0555930137634277,NA,NA,NA,NA,NA
"POLLFAPL","Saithe Faroe Plateau","Pollachius virens","SProd","HRate","No",FALSE,0.789473593235016,1.31130218505859e-06,NA,NA,NA,NA,NA
"POLLNEAR","Saithe North-East Arctic","Pollachius virens","SST","SProd","No",FALSE,0.86315780878067,1.19209289550781e-07,NA,NA,NA,NA,NA
"POLLNEAR","Saithe North-East Arctic","Pollachius virens","HRate","SProd","No",FALSE,0.105263151228428,0.537603139877319,NA,NA,NA,NA,NA
"POLLNEAR","Saithe North-East Arctic","Pollachius virens","SProd","SST","No",FALSE,-0.947368323802948,6.34022923051702e-09,NA,NA,NA,NA,NA
"POLLNEAR","Saithe North-East Arctic","Pollachius virens","SProd","HRate","No",FALSE,0.126315772533417,0.455535411834717,NA,NA,NA,NA,NA
"POPERCHGA","Pacific ocean perch Gulf of Alaska","Sebastes alutus","SST","SProd","No",FALSE,0.368421018123627,0.0251783132553101,NA,NA,NA,NA,NA
"POPERCHGA","Pacific ocean perch Gulf of Alaska","Sebastes alutus","HRate","SProd","No",FALSE,0.989473581314087,0,NA,NA,NA,NA,NA
"POPERCHGA","Pacific ocean perch Gulf of Alaska","Sebastes alutus","SProd","SST","Not relevant",FALSE,-0.8315789103508,3.51044434410142e-07,NA,NA,NA,NA,NA
"POPERCHGA","Pacific ocean perch Gulf of Alaska","Sebastes alutus","SProd","HRate","No",FALSE,0.905263066291809,0,NA,NA,NA,NA,NA
"POPERCHPCOAST","Pacific ocean perch Pacific Coast","Sebastes alutus","SST","SProd","No",FALSE,0.989473581314087,0,NA,NA,NA,NA,NA
"POPERCHPCOAST","Pacific ocean perch Pacific Coast","Sebastes alutus","HRate","SProd","No",FALSE,0.263157874345779,0.111886620521545,NA,NA,NA,NA,NA
"POPERCHPCOAST","Pacific ocean perch Pacific Coast","Sebastes alutus","SProd","SST","No",FALSE,-0.0421052612364292,0.820338189601898,NA,NA,NA,NA,NA
"POPERCHPCOAST","Pacific ocean perch Pacific Coast","Sebastes alutus","SProd","HRate","No",TRUE,0.0631578862667084,0.721176266670227,NA,NA,NA,NA,NA
"PSOLEPCOAST","Petrale sole Pacific Coast","Eopsetta jordani","SST","SProd","No",FALSE,0.884210467338562,1.19209289550781e-07,NA,NA,NA,NA,NA
"PSOLEPCOAST","Petrale sole Pacific Coast","Eopsetta jordani","HRate","SProd","No",FALSE,0.399999976158142,0.0149610042572021,NA,NA,NA,NA,NA
"PSOLEPCOAST","Petrale sole Pacific Coast","Eopsetta jordani","SProd","SST","Yes",TRUE,0.505263090133667,0.00205469131469727,0.191260500865528,1.65464903622131e-185,2.6005142672853e-06,0.887709078023691,0.000149339593226766
"PSOLEPCOAST","Petrale sole Pacific Coast","Eopsetta jordani","SProd","HRate","No",FALSE,-0.0105263153091073,0.974117755889893,NA,NA,NA,NA,NA
"REDFEAUS","Redfish Eastern Australia","Centroberyx affinis","SST","SProd","Yes",TRUE,0.873684167861938,1.19209289550781e-07,-0.017266219083367,0.00204145594860928,-0.000168302946434279,0.728043037088526,0.00339994271373856
"REDFEAUS","Redfish Eastern Australia","Centroberyx affinis","HRate","SProd","Yes",TRUE,0.947368323802948,0,0.0488620332383618,2.14298746040619e-10,-0.000826174300164348,0.110393481838642,0.0692623231627478
"REDFEAUS","Redfish Eastern Australia","Centroberyx affinis","SProd","SST","No",FALSE,0.926315724849701,0,NA,NA,NA,NA,NA
"REDFEAUS","Redfish Eastern Australia","Centroberyx affinis","SProd","HRate","No",FALSE,-0.526315748691559,0.00131821655668318,NA,NA,NA,NA,NA
"REDFISHSPP3LN","Redfish species N and SW Grand Banks","Sebastes spp","SST","SProd","Yes",TRUE,0.8315789103508,3.57627868652344e-07,-0.168543960805121,2.31815472990662e-58,7.58975750181846e-05,0.441417137511408,0.0141767236504667
"REDFISHSPP3LN","Redfish species N and SW Grand Banks","Sebastes spp","HRate","SProd","No",FALSE,0.715789437294006,1.19209289550781e-05,NA,NA,NA,NA,NA
"REDFISHSPP3LN","Redfish species N and SW Grand Banks","Sebastes spp","SProd","SST","No",FALSE,-0.842105209827423,2.48748364128915e-07,NA,NA,NA,NA,NA
"REDFISHSPP3LN","Redfish species N and SW Grand Banks","Sebastes spp","SProd","HRate","Yes",TRUE,0.978947281837463,0,0.0244133315301168,1.01665758663042e-06,0.00119836234662782,2.73930031552101e-05,0.314868218595874
"RHERRTSST","Round herring Tsushima Strait","Etrumeus teres","SST","SProd","No",FALSE,-0.663157820701599,5.00195164931938e-05,NA,NA,NA,NA,NA
"RHERRTSST","Round herring Tsushima Strait","Etrumeus teres","HRate","SProd","No",FALSE,-0.48421049118042,0.00315283588133752,NA,NA,NA,NA,NA
"RHERRTSST","Round herring Tsushima Strait","Etrumeus teres","SProd","SST","No",FALSE,0.705263078212738,1.59740447998047e-05,NA,NA,NA,NA,NA
"RHERRTSST","Round herring Tsushima Strait","Etrumeus teres","SProd","HRate","No",FALSE,0.884210467338562,1.19209289550781e-07,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA1","Red rock lobster New Zealand Area CRA1","Jasus edwardsii","SST","SProd","No",FALSE,0.842105209827423,2.38418579101562e-07,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA1","Red rock lobster New Zealand Area CRA1","Jasus edwardsii","HRate","SProd","No",FALSE,-0.86315780878067,1.23378640637384e-07,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA1","Red rock lobster New Zealand Area CRA1","Jasus edwardsii","SProd","SST","No",FALSE,0.778947293758392,1.9073486328125e-06,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA1","Red rock lobster New Zealand Area CRA1","Jasus edwardsii","SProd","HRate","Yes",TRUE,0.852631509304047,1.19209289550781e-07,0.0266532600405276,0.0518328749306437,-0.00221879863549837,0.00205469935335908,0.145298294768002
"RROCKLOBSTERCRA2","Red rock lobster New Zealand Area CRA2","Jasus edwardsii","SST","SProd","No",FALSE,-0.631578922271729,0.000112984096631408,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA2","Red rock lobster New Zealand Area CRA2","Jasus edwardsii","HRate","SProd","No",TRUE,0.0421052612364292,0.820338249206543,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA2","Red rock lobster New Zealand Area CRA2","Jasus edwardsii","SProd","SST","Yes",TRUE,0.810526251792908,7.15255737304688e-07,0.161984437908157,1.74220944741753e-38,0.00067051632666206,0.0233975581559816,0.0840862625238636
"RROCKLOBSTERCRA2","Red rock lobster New Zealand Area CRA2","Jasus edwardsii","SProd","HRate","No",FALSE,0.284210503101349,0.0855147838592529,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA4","Red rock lobster New Zealand Area CRA4","Jasus edwardsii","SST","SProd","No",FALSE,0.799999952316284,9.5367431640625e-07,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA4","Red rock lobster New Zealand Area CRA4","Jasus edwardsii","HRate","SProd","No",FALSE,0.368421018123627,0.0251783132553101,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA4","Red rock lobster New Zealand Area CRA4","Jasus edwardsii","SProd","SST","No",FALSE,0.336842089891434,0.04095458984375,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA4","Red rock lobster New Zealand Area CRA4","Jasus edwardsii","SProd","HRate","No",FALSE,-0.136842086911201,0.417304128408432,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA7","Red rock lobster New Zealand Area CRA7","Jasus edwardsii","SST","SProd","No",FALSE,0.189473673701286,0.256144881248474,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA7","Red rock lobster New Zealand Area CRA7","Jasus edwardsii","HRate","SProd","No",FALSE,-0.347368389368057,0.0349550619721413,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA7","Red rock lobster New Zealand Area CRA7","Jasus edwardsii","SProd","SST","No",TRUE,-0.231578931212425,0.162984400987625,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA7","Red rock lobster New Zealand Area CRA7","Jasus edwardsii","SProd","HRate","No",FALSE,0.873684167861938,1.19209289550781e-07,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA8","Red rock lobster New Zealand Area CRA8","Jasus edwardsii","SST","SProd","No",FALSE,0.915789425373077,0,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA8","Red rock lobster New Zealand Area CRA8","Jasus edwardsii","HRate","SProd","No",FALSE,0.778947293758392,1.9073486328125e-06,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA8","Red rock lobster New Zealand Area CRA8","Jasus edwardsii","SProd","SST","No",FALSE,-0.326315760612488,0.0478045903146267,NA,NA,NA,NA,NA
"RROCKLOBSTERCRA8","Red rock lobster New Zealand Area CRA8","Jasus edwardsii","SProd","HRate","No",FALSE,-0.578947305679321,0.000405578495701775,NA,NA,NA,NA,NA
"RSNAPGM","Red snapper Gulf of Mexico","Lutjanus campechanus","SST","SProd","No",FALSE,0.8315789103508,3.57627868652344e-07,NA,NA,NA,NA,NA
"RSNAPGM","Red snapper Gulf of Mexico","Lutjanus campechanus","HRate","SProd","No",FALSE,0.189473673701286,0.256144881248474,NA,NA,NA,NA,NA
"RSNAPGM","Red snapper Gulf of Mexico","Lutjanus campechanus","SProd","SST","No",FALSE,-0.926315724849701,1.36477851242489e-08,NA,NA,NA,NA,NA
"RSNAPGM","Red snapper Gulf of Mexico","Lutjanus campechanus","SProd","HRate","Yes",TRUE,0.926315724849701,0,-0.0925057247217864,0.00838535202497421,-0.00331978158227693,7.22438606991208e-05,0.108231860497403
"RSNAPSATLC","Red snapper Southern Atlantic coast","Lutjanus campechanus","SST","SProd","No",FALSE,0.905263066291809,0,NA,NA,NA,NA,NA
"RSNAPSATLC","Red snapper Southern Atlantic coast","Lutjanus campechanus","HRate","SProd","Yes",TRUE,0.842105209827423,2.38418579101562e-07,0.183726828266475,1.0234392436889e-35,-0.00200055954569551,1.24829222270403e-10,0.581306260717486
"RSNAPSATLC","Red snapper Southern Atlantic coast","Lutjanus campechanus","SProd","SST","No",FALSE,-0.757894694805145,3.49198035110021e-06,NA,NA,NA,NA,NA
"RSNAPSATLC","Red snapper Southern Atlantic coast","Lutjanus campechanus","SProd","HRate","Yes",TRUE,0.915789425373077,0,0.40608922913821,3.97522592813814e-22,0.0100152372493214,1.71181162656839e-16,0.725320163819041
"RSOLEHSTR","Rock sole Hecate Strait","Lepidopsetta bilineata","SST","SProd","Not relevant",FALSE,0.294736832380295,0.0743528604507446,NA,NA,NA,NA,NA
"RSOLEHSTR","Rock sole Hecate Strait","Lepidopsetta bilineata","HRate","SProd","Not relevant",TRUE,0.873684167861938,1.19209289550781e-07,NA,NA,NA,NA,NA
"RSOLEHSTR","Rock sole Hecate Strait","Lepidopsetta bilineata","SProd","SST","No",FALSE,0.547368347644806,0.000832438468933105,NA,NA,NA,NA,NA
"RSOLEHSTR","Rock sole Hecate Strait","Lepidopsetta bilineata","SProd","HRate","No",FALSE,0.0526315756142139,0.770287752151489,NA,NA,NA,NA,NA
"RSROCKBCWN","Redstripe rockfish British Columbia Waters North","Sebastes proriger","SST","SProd","No",FALSE,-0.336842089891434,0.0409545488655567,NA,NA,NA,NA,NA
"RSROCKBCWN","Redstripe rockfish British Columbia Waters North","Sebastes proriger","HRate","SProd","No",FALSE,0.715789437294006,1.19209289550781e-05,NA,NA,NA,NA,NA
"RSROCKBCWN","Redstripe rockfish British Columbia Waters North","Sebastes proriger","SProd","SST","No",FALSE,-0.915789425373077,1.99008383106047e-08,NA,NA,NA,NA,NA
"RSROCKBCWN","Redstripe rockfish British Columbia Waters North","Sebastes proriger","SProd","HRate","No",FALSE,-0.96842098236084,2.89747048576317e-09,NA,NA,NA,NA,NA
"RSROCKBCWS","Redstripe rockfish British Columbia Waters South","Sebastes proriger","SST","SProd","No",FALSE,-0.926315724849701,1.36477851242489e-08,NA,NA,NA,NA,NA
"RSROCKBCWS","Redstripe rockfish British Columbia Waters South","Sebastes proriger","HRate","SProd","Yes",TRUE,0.778947293758392,1.9073486328125e-06,0.0946519300204097,2.23665698865166e-43,-0.000913241860031077,8.04741518709704e-14,0.526964576064605
"RSROCKBCWS","Redstripe rockfish British Columbia Waters South","Sebastes proriger","SProd","SST","No",FALSE,0.599999964237213,0.000246167182922363,NA,NA,NA,NA,NA
