"time","strength","rho","var_cause","var_consequence","id_timeseries","theta","Observations","Predictions","Pred_Variance","stocklong","assessid","scientificname","commonname","areaid","region"
1995,0.0062279811805203,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-1.72588105843607,-1.71410580382915,0.808490010656962,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1996,0.0325538796973859,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-1.58748493582563,-1.5686613734485,0.567541668112469,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1997,0.016635457897216,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-1.44908881321519,-1.50530933898069,0.587429789518187,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1998,0.00488323014326862,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-1.26456064973461,-1.32485075851274,0.81186084611442,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1999,0.029255899225156,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-1.12616452712417,-1.09035931587324,0.593509795919805,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2000,-0.0324341217797611,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.987768404513727,-0.953671063803402,0.587753921175885,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2001,-0.00659498120693492,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.895504322773434,-0.869485041538443,0.331330869065186,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2002,-0.0215784349473213,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.757108200162994,-0.767922397588326,0.269295862056755,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2003,-0.0169363319263765,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.664844118422701,-0.676388790520516,0.281709495538423,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2004,0.00806480222621663,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.572580036682408,-0.544075788950023,0.193713397832331,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2005,0.0162482962468825,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.480315954942114,-0.466748806140108,0.165404858772647,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2006,0.0210774756059115,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.388051873201821,-0.390716402168984,0.155689071248565,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2007,0.0108697783322168,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.295787791461528,-0.309824532562297,0.167336226512521,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2008,-0.0155345665198922,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.249655750591381,-0.223028022975742,0.148901185341451,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2009,-0.0303096681293655,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.157391668851088,-0.14681601773008,0.130993818277823,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2010,-0.00446287050272208,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.111259627980942,-0.105537181096361,0.131884239637726,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2011,-0.031462888721507,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,-0.0189955462406484,-0.0286687338587368,0.132605538842496,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2012,-0.0344538368584016,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,0.0271364946294982,0.019047678146011,0.120312905138921,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2013,0.00541503224263547,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,0.0732685354996448,0.0890056036728253,0.115219271334427,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2014,-0.0201159537556859,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,0.119400576369791,0.135451495662979,0.105640139201333,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2015,-0.00243038372086522,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,0.165532617239938,0.170275472753074,0.125281174330309,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2016,-0.00218404245105006,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,0.211664658110085,0.209177659999099,0.161657604031298,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2017,-0.00734199943361717,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,0.257796698980231,0.260523497968481,0.0782871575024527,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2018,-0.00758219231088355,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,0.303928739850378,0.301182752218466,0.0713956098589178,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
2019,-0.00795889879651603,0.998991001400245,"sst.z","R","COWCODSCAL",5.8,NA,0.345151746124016,0.0540087397148959,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1902,NA,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.903645271162283,NA,NA,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1903,-0.0626784990515058,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.903645271162283,0.920615852752372,0.136786641217593,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1904,-0.0553255970310095,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.903645271162283,0.885852287985134,0.0798347757660334,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1905,-0.0515790061815432,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.903645271162283,0.89406275154267,0.0943795724476172,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1906,-0.0524784770241495,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.903645271162283,0.892154159302068,0.104681393694575,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1907,-0.0526817913703369,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.857513230292137,0.890711884632048,0.0794872265552291,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1908,-0.0713565159675266,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.857513230292137,0.87353745238708,0.058089129384377,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1909,-0.0532957957275395,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.857513230292137,0.854737175606113,0.0512659276851883,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1910,-0.0529675457048489,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.857513230292137,0.862431119055683,0.0629092074416871,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1911,-0.0551228068956438,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.857513230292137,0.850758756525255,0.05695499784672,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1912,-0.0409900717234857,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.81138118942199,0.837022281392825,0.0519015360744156,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1913,-0.0624060738932958,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.81138118942199,0.796471107545417,0.0403188717957116,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1914,-0.0626595077201459,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.81138118942199,0.783727445935334,0.0392968279413345,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1915,-0.0326840232694095,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.765249148551844,0.789723674256494,0.0548161686785226,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1916,-0.0465422720762978,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.765249148551844,0.74566007004767,0.0431464576600288,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1917,-0.0239539320568703,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.719117107681697,0.761595240639742,0.0458074904619333,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1918,-0.0464739579337554,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.719117107681697,0.70051773222776,0.051074539870795,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1919,-0.0465456361916566,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.67298506681155,0.670764769467558,0.0490040210148611,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1920,-0.0445144794351048,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.67298506681155,0.664095488549056,0.0267238794595581,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1921,-0.0545646759374731,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.626853025941404,0.647349434615968,0.0257677944762798,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1922,-0.0576023187210538,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.626853025941404,0.634021332185945,0.0245723125192874,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1923,-0.0497520689439227,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.626853025941404,0.612025002578617,0.0241414221639368,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1924,-0.0320106349082093,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.613195287137851,0.0272428885820485,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1925,-0.0413341154112671,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.58023079201438,0.0422926213772395,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1926,-0.0526532175120462,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.534588944201111,0.525376529944353,0.0352274482467353,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1927,-0.0598592612771772,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.488456903330964,0.503440298359007,0.0488306613043208,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1928,-0.0380381848341895,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.442324862460818,0.439284512606315,0.0350162905042455,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1929,-0.022890381700283,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.396192821590671,0.40169694248111,0.0353393454786547,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1930,-0.0341939855358789,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.350060780720524,0.363262681940767,0.0423921270458897,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1931,-0.0329182746520239,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.350060780720524,0.29922082647154,0.0510883389968277,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1932,-0.0758329226962347,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.257796698980231,0.260720121266867,0.0933157698582966,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1933,-0.0392843403167514,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.257796698980231,0.215336228750891,0.0833619022004047,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1934,-0.047343591605874,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.257796698980231,0.233663185911129,0.150270464049071,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1935,-0.0493530927971479,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.257796698980231,0.247649760200683,0.0769251641906196,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1936,-0.0405025067257078,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.257796698980231,0.259723193254515,0.0953976179362391,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1937,-0.0616983326083654,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.303928739850378,0.325455364309526,0.0527212751093249,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1938,-0.0459222997473182,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.303928739850378,0.308163014578081,0.0644134054837951,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1939,-0.0537726684757362,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.350060780720524,0.335170317629018,0.0516244863570568,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1940,-0.0495837579224672,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.350060780720524,0.351955486687178,0.0498892866116406,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1941,-0.0690992977317988,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.396192821590671,0.37497554567226,0.0455364825140333,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1942,-0.0487368733936669,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.396192821590671,0.403267794260846,0.0506573370566292,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1943,-0.0605676346983738,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.442324862460818,0.449012294032956,0.0479713382424973,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1944,-0.0349995858404709,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.488456903330964,0.44978788594138,0.0443150594949801,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1945,-0.0723620868424094,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.488456903330964,0.494484089976863,0.0546923728435388,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1946,-0.0546293257250089,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.534588944201111,0.520914467004828,0.0492932404104996,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1947,-0.0714958323518793,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.534588944201111,0.537526910769422,0.042807975800953,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1948,-0.0500747944146961,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.534588944201111,0.558104620707519,0.0422616993711929,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1949,-0.021328433902066,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.5403930851381,0.0279965719565147,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1950,-0.0577653509427294,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.582798220661708,0.0229296289637159,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1951,-0.0456879150224562,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.589601038849419,0.0207651741173429,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1952,-0.0383169596240852,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.575978887237768,0.0216964584546319,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1953,-0.0602983991463555,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.592404964851927,0.0224008722567204,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1954,-0.0491909640898692,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.592135028163193,0.0272677096887017,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1955,-0.0371739249958954,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.572747857919142,0.0238130875094706,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1956,-0.0548321615845777,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.585549540552727,0.0263153913166348,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1957,-0.067853424285793,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.559805250146383,0.023663660322339,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1958,-0.0567449908211683,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.574406810411164,0.0324576803292785,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1959,-0.0616783958472167,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.574597661982553,0.0625512472216151,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1960,-0.062545676733518,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.585388861551151,0.0519588785469939,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1961,-0.0276782077816961,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.580720985071257,0.558751282134784,0.0236804242732106,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1962,-0.0227922977903241,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.534588944201111,0.578751834205322,0.0229671694189753,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1963,-0.05616833420111,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.534588944201111,0.55478131413243,0.0213239596169445,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1964,-0.0572510737264503,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.534588944201111,0.540108205376435,0.0281425674640088,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1965,-0.0432763395770419,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.534588944201111,0.527932913083416,0.022757198302468,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1966,-0.00500059781305687,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.534588944201111,0.522394332611175,0.0213737641873795,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1967,-0.033807396921223,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.534588944201111,0.518064463319035,0.0225834141442313,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1968,-0.0738469041538926,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.488456903330964,0.488679471242727,0.0381993088608767,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1969,-0.0680874708163805,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.488456903330964,0.460659577186698,0.0283659557586549,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1970,-0.0720711224184309,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.442324862460818,0.454478096690914,0.0319849841644138,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1971,-0.0579230557131159,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.396192821590671,0.431990223368967,0.028547997550733,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1972,-0.0592482729756892,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.396192821590671,0.362198395882425,0.0561751270842771,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1973,-0.106049857773775,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.350060780720524,0.299853908069172,0.0667669134576506,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1974,-0.0881230731060932,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.257796698980231,0.286103343378547,0.0734628678182073,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
1975,-0.0891809727304945,0.998991001400245,"UdivUmsypref","R","COWCODSCAL",5.8,0.165532617239938,0.177541484160845,0.103499242279085,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
