"id_timeseries","variable","E_opti","rho_opti","method_opti","stocklong","assessid","scientificname","commonname","areaid","region"
"HAKENRTN","UdivUmsypref",6,0.93736280621646,"positive_range_top_20_percent","Hake ICES 3a-4-6-7-8abd","WGHMM-HAKENRTN-1961-2011-CHING","Merluccius merluccius","Hake","multinational-ICES-IIIa-IV-VI-VII-VIIIabd","European Union"
"HAKESPPSAF","sst.z",2,0.215620739617769,"positive_range_top_20_percent","Hake spp Southern Africa","NatMIRC-HAKESPPSAF-1964-2019-ASHBROOK","Merluccius spp","Hake spp","Namibia-NMFMR-SAF","Southern Africa"
"HAKESPPSAF","R",2,0.766177114498719,"positive_range_top_20_percent","Hake spp Southern Africa","NatMIRC-HAKESPPSAF-1964-2019-ASHBROOK","Merluccius spp","Hake spp","Namibia-NMFMR-SAF","Southern Africa"
"HAKESPPSAF","UdivUmsypref",2,0.74687552859547,"positive_range_top_20_percent","Hake spp Southern Africa","NatMIRC-HAKESPPSAF-1964-2019-ASHBROOK","Merluccius spp","Hake spp","Namibia-NMFMR-SAF","Southern Africa"
"HERRNIRS","sst.z",4,0.474958647829555,"positive_range_top_20_percent","Herring Irish Sea","HAWG-HERRNIRS-1960-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa","European Union"
"HERRNIRS","R",2,0.488920714215186,"positive_range_top_20_percent","Herring Irish Sea","HAWG-HERRNIRS-1960-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa","European Union"
"HERRNIRS","UdivUmsypref",3,0.99232885534445,"positive_range_top_20_percent","Herring Irish Sea","HAWG-HERRNIRS-1960-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa","European Union"
"HERRNWATLC","sst.z",2,0.71371195548869,"positive_range_top_20_percent","Herring Northwestern Atlantic Coast","NEFSC-HERRNWATLC-1964-2011-HIVELY","Clupea harengus","Herring","USA-NMFS-NWATLC","US East Coast"
"HERRNWATLC","R",4,0.266124921012488,"positive_range_top_20_percent","Herring Northwestern Atlantic Coast","NEFSC-HERRNWATLC-1964-2011-HIVELY","Clupea harengus","Herring","USA-NMFS-NWATLC","US East Coast"
"HERRNWATLC","UdivUmsypref",7,0.672404897238462,"positive_range_top_20_percent","Herring Northwestern Atlantic Coast","NEFSC-HERRNWATLC-1964-2011-HIVELY","Clupea harengus","Herring","USA-NMFS-NWATLC","US East Coast"
"HERRRIGA","sst.z",5,0.518078440697672,"positive_range_top_20_percent","Herring Gulf of Riga East of Gotland","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","Clupea harengus","Herring","multinational-ICES-RIGA","European Union"
"HERRRIGA","R",3,0.463704960649107,"positive_range_top_20_percent","Herring Gulf of Riga East of Gotland","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","Clupea harengus","Herring","multinational-ICES-RIGA","European Union"
"HERRRIGA","UdivUmsypref",8,0.85201864206379,"positive_range_top_20_percent","Herring Gulf of Riga East of Gotland","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","Clupea harengus","Herring","multinational-ICES-RIGA","European Union"
"HERRSIRS","sst.z",6,0.628557308134092,"positive_range_top_20_percent","Herring ICES 7a-g-h-j-k","HAWG-HERRSIRS-1957-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa-g-h-j-k","European Union"
"HERRSIRS","R",3,0.345534799366938,"positive_range_top_20_percent","Herring ICES 7a-g-h-j-k","HAWG-HERRSIRS-1957-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa-g-h-j-k","European Union"
"HERRSIRS","UdivUmsypref",7,0.653920861396625,"positive_range_top_20_percent","Herring ICES 7a-g-h-j-k","HAWG-HERRSIRS-1957-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa-g-h-j-k","European Union"
"HERRVIaVIIbc","sst.z",8,0.566282088002959,"positive_range_top_20_percent","Herring ICES 6a7bc","HAWG-HERRVIaVIIbc-1956-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIa-VIIb-VIIc","European Union"
"HERRVIaVIIbc","R",10,0.594798654346643,"positive_range_top_20_percent","Herring ICES 6a7bc","HAWG-HERRVIaVIIbc-1956-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIa-VIIb-VIIc","European Union"
"HERRVIaVIIbc","UdivUmsypref",7,0.76646830605411,"positive_range_top_20_percent","Herring ICES 6a7bc","HAWG-HERRVIaVIIbc-1956-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIa-VIIb-VIIc","European Union"
"HOKIENZ","sst.z",8,0.217332439026755,"positive_range_top_20_percent","Hoki Eastern New Zealand","NIWA-HOKIENZ-1970-2015-FU","Macruronus novaezelandiae","Hoki","New Zealand-MFish-ENZ","New Zealand"
"HOKIENZ","R",2,-0.0478560085536174,"max_rho","Hoki Eastern New Zealand","NIWA-HOKIENZ-1970-2015-FU","Macruronus novaezelandiae","Hoki","New Zealand-MFish-ENZ","New Zealand"
"HOKIENZ","UdivUmsypref",3,0.928188701896443,"positive_range_top_20_percent","Hoki Eastern New Zealand","NIWA-HOKIENZ-1970-2015-FU","Macruronus novaezelandiae","Hoki","New Zealand-MFish-ENZ","New Zealand"
"HOKIWNZ","sst.z",2,0.168973299673342,"positive_range_top_20_percent","Hoki Western New Zealand","NIWA-HOKIWNZ-1970-2015-FU","Macruronus novaezelandiae","Hoki","New Zealand-MFish-WNZ","New Zealand"
"HOKIWNZ","R",3,0.110573927412572,"positive_range_top_20_percent","Hoki Western New Zealand","NIWA-HOKIWNZ-1970-2015-FU","Macruronus novaezelandiae","Hoki","New Zealand-MFish-WNZ","New Zealand"
"HOKIWNZ","UdivUmsypref",2,0.837908417058166,"positive_range_top_20_percent","Hoki Western New Zealand","NIWA-HOKIWNZ-1970-2015-FU","Macruronus novaezelandiae","Hoki","New Zealand-MFish-WNZ","New Zealand"
"JANCHOTSST","sst.z",4,0.526922154187659,"positive_range_top_20_percent","Japanese anchovy Tsushima Strait","FAJ-JANCHOTSST-1977-2014-KUROTA","Engraulis japonicus","Japanese anchovy","Japan-FAJ-TSST","Japan"
"JANCHOTSST","R",3,0.641169780174735,"positive_range_top_20_percent","Japanese anchovy Tsushima Strait","FAJ-JANCHOTSST-1977-2014-KUROTA","Engraulis japonicus","Japanese anchovy","Japan-FAJ-TSST","Japan"
"JANCHOTSST","UdivUmsypref",2,0.19341934741693,"positive_range_top_20_percent","Japanese anchovy Tsushima Strait","FAJ-JANCHOTSST-1977-2014-KUROTA","Engraulis japonicus","Japanese anchovy","Japan-FAJ-TSST","Japan"
"JMACKTSST","sst.z",5,0.632118228569198,"positive_range_top_20_percent","Japanese jack mackerel Tsushima Strait","FAJ-JMACKTSST-1973-2010-ONO","Trachurus japonicus","Japanese jack mackerel","Japan-FAJ-TSST","Japan"
"JMACKTSST","R",2,0.416046760065943,"positive_range_top_20_percent","Japanese jack mackerel Tsushima Strait","FAJ-JMACKTSST-1973-2010-ONO","Trachurus japonicus","Japanese jack mackerel","Japan-FAJ-TSST","Japan"
"JMACKTSST","UdivUmsypref",4,0.480145852336203,"positive_range_top_20_percent","Japanese jack mackerel Tsushima Strait","FAJ-JMACKTSST-1973-2010-ONO","Trachurus japonicus","Japanese jack mackerel","Japan-FAJ-TSST","Japan"
"KMACKGM","sst.z",6,0.0401172717834282,"positive_range_top_20_percent","King mackerel Gulf of Mexico","SEFSC-KMACKGM-1929-2012-HIVELY","Scomberomorus cavalla","King mackerel","USA-NMFS-GM","US Southeast and Gulf"
"KMACKGM","R",2,0.232318287157472,"positive_range_top_20_percent","King mackerel Gulf of Mexico","SEFSC-KMACKGM-1929-2012-HIVELY","Scomberomorus cavalla","King mackerel","USA-NMFS-GM","US Southeast and Gulf"
"KMACKGM","UdivUmsypref",2,0.936030840780078,"positive_range_top_20_percent","King mackerel Gulf of Mexico","SEFSC-KMACKGM-1929-2012-HIVELY","Scomberomorus cavalla","King mackerel","USA-NMFS-GM","US Southeast and Gulf"
"KMACKSATLC","sst.z",5,0.446264095628068,"positive_range_top_20_percent","King mackerel Southern Atlantic coast","SEFSC-KMACKSATLC-1901-2012-HIVELY","Scomberomorus cavalla","King mackerel","USA-NMFS-SATLC","US Southeast and Gulf"
"KMACKSATLC","R",8,0.360548154917658,"positive_range_top_20_percent","King mackerel Southern Atlantic coast","SEFSC-KMACKSATLC-1901-2012-HIVELY","Scomberomorus cavalla","King mackerel","USA-NMFS-SATLC","US Southeast and Gulf"
"KMACKSATLC","UdivUmsypref",3,0.94912025459851,"positive_range_top_20_percent","King mackerel Southern Atlantic coast","SEFSC-KMACKSATLC-1901-2012-HIVELY","Scomberomorus cavalla","King mackerel","USA-NMFS-SATLC","US Southeast and Gulf"
"LINGCODNPCOAST","sst.z",5,0.507161068321702,"positive_range_top_20_percent","Lingcod Northern Pacific Coast","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-NPCOAST","US West Coast"
"LINGCODNPCOAST","R",2,0.216668744992104,"positive_range_top_20_percent","Lingcod Northern Pacific Coast","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-NPCOAST","US West Coast"
"LINGCODNPCOAST","UdivUmsypref",7,0.936915969273068,"positive_range_top_20_percent","Lingcod Northern Pacific Coast","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-NPCOAST","US West Coast"
"LINGCODSPCOAST","sst.z",9,0.576739158525898,"positive_range_top_20_percent","Lingcod Southern Pacific Coast","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-SPCOAST","US West Coast"
"LINGCODSPCOAST","R",3,0.665236606434917,"positive_range_top_20_percent","Lingcod Southern Pacific Coast","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-SPCOAST","US West Coast"
"LINGCODSPCOAST","UdivUmsypref",2,0.948108043918057,"positive_range_top_20_percent","Lingcod Southern Pacific Coast","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-SPCOAST","US West Coast"
"LNOSESKAPCOAST","sst.z",5,0.408301681238478,"positive_range_top_20_percent","Longnose skate Pacific Coast","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Raja rhina","Longnose skate","USA-NMFS-PCOAST","US West Coast"
"LNOSESKAPCOAST","R",6,0.998596000192744,"positive_range_top_20_percent","Longnose skate Pacific Coast","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Raja rhina","Longnose skate","USA-NMFS-PCOAST","US West Coast"
"LNOSESKAPCOAST","UdivUmsypref",2,0.953499649237929,"positive_range_top_20_percent","Longnose skate Pacific Coast","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Raja rhina","Longnose skate","USA-NMFS-PCOAST","US West Coast"
"LOBSTERSNE","sst.z",2,0.41844811330211,"positive_range_top_20_percent","American lobster Southern New England","ASMFC-LOBSTERSNE-1981-2007-STANTON","Homarus americanus","American lobster","USA-NMFS-SNE","US East Coast"
"LOBSTERSNE","R",2,0.82555202381901,"positive_range_top_20_percent","American lobster Southern New England","ASMFC-LOBSTERSNE-1981-2007-STANTON","Homarus americanus","American lobster","USA-NMFS-SNE","US East Coast"
"LOBSTERSNE","UdivUmsypref",6,0.785354371397118,"positive_range_top_20_percent","American lobster Southern New England","ASMFC-LOBSTERSNE-1981-2007-STANTON","Homarus americanus","American lobster","USA-NMFS-SNE","US East Coast"
"LSTHORNHPCOAST","sst.z",2,0.388593751042243,"positive_range_top_20_percent","Longspine thornyhead Pacific Coast","NWFSC-LSTHORNHPCOAST-1964-2012-HIVELY","Sebastolobus altivelis","Longspine thornyhead","USA-NMFS-PCOAST","US West Coast"
"LSTHORNHPCOAST","R",4,0.483858465376695,"positive_range_top_20_percent","Longspine thornyhead Pacific Coast","NWFSC-LSTHORNHPCOAST-1964-2012-HIVELY","Sebastolobus altivelis","Longspine thornyhead","USA-NMFS-PCOAST","US West Coast"
"LSTHORNHPCOAST","UdivUmsypref",5,0.922503892407312,"positive_range_top_20_percent","Longspine thornyhead Pacific Coast","NWFSC-LSTHORNHPCOAST-1964-2012-HIVELY","Sebastolobus altivelis","Longspine thornyhead","USA-NMFS-PCOAST","US West Coast"
"MACKNEICES","sst.z",2,0.625730325521603,"positive_range_top_20_percent","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS","Scomber scombrus","Mackerel","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","European Union"
"MACKNEICES","R",7,0.38162118651207,"positive_range_top_20_percent","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS","Scomber scombrus","Mackerel","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","European Union"
"MACKNEICES","UdivUmsypref",8,0.915721954887962,"positive_range_top_20_percent","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS","Scomber scombrus","Mackerel","multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","European Union"
"MENATGM","sst.z",2,0.0545034135808864,"positive_range_top_20_percent","Gulf menhaden Gulf of Mexico","SEFSC-MENATGM-1948-2011-HIVELY","Brevoortia patronus","Gulf menhaden","USA-NMFS-GM","US Southeast and Gulf"
"MENATGM","R",2,0.211043567959386,"positive_range_top_20_percent","Gulf menhaden Gulf of Mexico","SEFSC-MENATGM-1948-2011-HIVELY","Brevoortia patronus","Gulf menhaden","USA-NMFS-GM","US Southeast and Gulf"
"MENATGM","UdivUmsypref",7,0.685414845706764,"positive_range_top_20_percent","Gulf menhaden Gulf of Mexico","SEFSC-MENATGM-1948-2011-HIVELY","Brevoortia patronus","Gulf menhaden","USA-NMFS-GM","US Southeast and Gulf"
"MENATLAN","sst.z",4,0.697307143250448,"positive_range_top_20_percent","Atlantic menhaden Atlantic","NMFS-MENATLAN-1940-2005-STANTON","Brevoortia tyrannus","Atlantic menhaden","USA-NMFS-ATL","US East Coast"
"MENATLAN","R",2,0.318932499550541,"positive_range_top_20_percent","Atlantic menhaden Atlantic","NMFS-MENATLAN-1940-2005-STANTON","Brevoortia tyrannus","Atlantic menhaden","USA-NMFS-ATL","US East Coast"
"MENATLAN","UdivUmsypref",2,0.685739218230997,"positive_range_top_20_percent","Atlantic menhaden Atlantic","NMFS-MENATLAN-1940-2005-STANTON","Brevoortia tyrannus","Atlantic menhaden","USA-NMFS-ATL","US East Coast"
"MORWONGESE","sst.z",4,0.874945615466723,"positive_range_top_20_percent","Jackass morwong Eastern half of Southeast Australia","CSIRO-MORWONGESE-1915-2020-MOESENEDER","Nemadactylus macropterus","Jackass morwong","Australia-AFMA-ESE","Australia"
"MORWONGESE","R",4,0.777679601483835,"positive_range_top_20_percent","Jackass morwong Eastern half of Southeast Australia","CSIRO-MORWONGESE-1915-2020-MOESENEDER","Nemadactylus macropterus","Jackass morwong","Australia-AFMA-ESE","Australia"
"MORWONGESE","UdivUmsypref",3,0.88241122030779,"positive_range_top_20_percent","Jackass morwong Eastern half of Southeast Australia","CSIRO-MORWONGESE-1915-2020-MOESENEDER","Nemadactylus macropterus","Jackass morwong","Australia-AFMA-ESE","Australia"
"NROCKBSAI","sst.z",10,0.447595221913266,"positive_range_top_20_percent","Northern rockfish Bering Sea and Aleutian Islands","AFSC-NROCKBSAI-1974-2011-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-BSAI","US Alaska"
"NROCKBSAI","R",4,0.289343028721341,"positive_range_top_20_percent","Northern rockfish Bering Sea and Aleutian Islands","AFSC-NROCKBSAI-1974-2011-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-BSAI","US Alaska"
"NROCKBSAI","UdivUmsypref",3,0.670244384822075,"positive_range_top_20_percent","Northern rockfish Bering Sea and Aleutian Islands","AFSC-NROCKBSAI-1974-2011-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-BSAI","US Alaska"
"NROCKGA","sst.z",10,0.0400191560355921,"positive_range_top_20_percent","Northern rockfish Gulf of Alaska","AFSC-NROCKGA-1959-2010-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-GA","US Alaska"
"NROCKGA","R",10,0.389210919131574,"positive_range_top_20_percent","Northern rockfish Gulf of Alaska","AFSC-NROCKGA-1959-2010-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-GA","US Alaska"
"NROCKGA","UdivUmsypref",5,0.853092347381257,"positive_range_top_20_percent","Northern rockfish Gulf of Alaska","AFSC-NROCKGA-1959-2010-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-GA","US Alaska"
"NRSOLEEBSAI","sst.z",2,0.37119057274833,"positive_range_top_20_percent","Northern rock sole Eastern Bering Sea and Aleutian Islands","AFSC-NRSOLEEBSAI-1975-2012-HIVELY","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-EBSAI","US Alaska"
"NRSOLEEBSAI","R",6,0.601098457657881,"positive_range_top_20_percent","Northern rock sole Eastern Bering Sea and Aleutian Islands","AFSC-NRSOLEEBSAI-1975-2012-HIVELY","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-EBSAI","US Alaska"
"NRSOLEEBSAI","UdivUmsypref",4,0.252102411744486,"positive_range_top_20_percent","Northern rock sole Eastern Bering Sea and Aleutian Islands","AFSC-NRSOLEEBSAI-1975-2012-HIVELY","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-EBSAI","US Alaska"
"NRSOLEGA","sst.z",7,0.364707145899511,"positive_range_top_20_percent","Northern rock sole Gulf of Alaska","AFSC-NRSOLEGA-1977-2019-SISIMP2021-2","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-GA","US Alaska"
"NRSOLEGA","R",2,0.574125856772182,"positive_range_top_20_percent","Northern rock sole Gulf of Alaska","AFSC-NRSOLEGA-1977-2019-SISIMP2021-2","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-GA","US Alaska"
"NRSOLEGA","UdivUmsypref",5,0.408761687423478,"positive_range_top_20_percent","Northern rock sole Gulf of Alaska","AFSC-NRSOLEGA-1977-2019-SISIMP2021-2","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-GA","US Alaska"
"NZLINGWSE","sst.z",2,0.257644372123351,"positive_range_top_20_percent","Ling Western half of Southeast Australia","CSIRO-NZLINGWSE-1968-2007-FULTON","Genypterus blacodes","Ling","Australia-AFMA-WSE","Australia"
"NZLINGWSE","R",5,0.328285170735696,"positive_range_top_20_percent","Ling Western half of Southeast Australia","CSIRO-NZLINGWSE-1968-2007-FULTON","Genypterus blacodes","Ling","Australia-AFMA-WSE","Australia"
"NZLINGWSE","UdivUmsypref",2,0.962013505150136,"positive_range_top_20_percent","Ling Western half of Southeast Australia","CSIRO-NZLINGWSE-1968-2007-FULTON","Genypterus blacodes","Ling","Australia-AFMA-WSE","Australia"
"NZSNAPNZ7","sst.z",2,0.266442515363489,"positive_range_top_20_percent","New Zealand snapper New Zealand SNA 7","NZMFishINSHOREWG-NZSNAPNZ7-1931-2014-LANGLEY","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-SNA-7","New Zealand"
"NZSNAPNZ7","R",2,0.417914584233419,"positive_range_top_20_percent","New Zealand snapper New Zealand SNA 7","NZMFishINSHOREWG-NZSNAPNZ7-1931-2014-LANGLEY","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-SNA-7","New Zealand"
"NZSNAPNZ7","UdivUmsypref",4,0.827889885364134,"positive_range_top_20_percent","New Zealand snapper New Zealand SNA 7","NZMFishINSHOREWG-NZSNAPNZ7-1931-2014-LANGLEY","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-SNA-7","New Zealand"
"NZSNAPNZ8","sst.z",2,0.282300747901333,"positive_range_top_20_percent","New Zealand snapper New Zealand Area 8 (Auckland and Central West)","NZMFishINSHOREWG-NZSNAPNZ8-1931-2005-JENSEN","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-8","New Zealand"
"NZSNAPNZ8","R",8,0.484099155144941,"positive_range_top_20_percent","New Zealand snapper New Zealand Area 8 (Auckland and Central West)","NZMFishINSHOREWG-NZSNAPNZ8-1931-2005-JENSEN","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-8","New Zealand"
"NZSNAPNZ8","UdivUmsypref",7,0.939056929901263,"positive_range_top_20_percent","New Zealand snapper New Zealand Area 8 (Auckland and Central West)","NZMFishINSHOREWG-NZSNAPNZ8-1931-2005-JENSEN","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-8","New Zealand"
"OROUGHYNWCR","sst.z",7,0.332945976876646,"positive_range_top_20_percent","Orange roughy Northwest Chatham Rise","NIWA-OROUGHYNWCR-1910-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NWCR","New Zealand"
"OROUGHYNWCR","R",3,0.872281224245904,"positive_range_top_20_percent","Orange roughy Northwest Chatham Rise","NIWA-OROUGHYNWCR-1910-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NWCR","New Zealand"
"OROUGHYNWCR","UdivUmsypref",3,0.895896906134298,"positive_range_top_20_percent","Orange roughy Northwest Chatham Rise","NIWA-OROUGHYNWCR-1910-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NWCR","New Zealand"
"OROUGHYNZMEC","sst.z",2,0.457860895960508,"positive_range_top_20_percent","Orange roughy New Zealand Mid East Coast","NIWA-OROUGHYNZMEC-1882-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NZMEC","New Zealand"
"OROUGHYNZMEC","R",2,0.999073778409402,"positive_range_top_20_percent","Orange roughy New Zealand Mid East Coast","NIWA-OROUGHYNZMEC-1882-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NZMEC","New Zealand"
"OROUGHYNZMEC","UdivUmsypref",3,0.947438916544147,"positive_range_top_20_percent","Orange roughy New Zealand Mid East Coast","NIWA-OROUGHYNZMEC-1882-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NZMEC","New Zealand"
"PACBTUNA","sst.z",4,0.739310082759186,"positive_range_top_20_percent","Pacific bluefin tuna Pacific Ocean","ISC-PACBTUNA-1952-2012-PONS","Thunnus orientalis","Pacific bluefin tuna","multinational-ISC-PAC","Pacific Ocean"
"PACBTUNA","R",4,0.00667233237287027,"positive_range_top_20_percent","Pacific bluefin tuna Pacific Ocean","ISC-PACBTUNA-1952-2012-PONS","Thunnus orientalis","Pacific bluefin tuna","multinational-ISC-PAC","Pacific Ocean"
"PACBTUNA","UdivUmsypref",3,0.701298210855766,"positive_range_top_20_percent","Pacific bluefin tuna Pacific Ocean","ISC-PACBTUNA-1952-2012-PONS","Thunnus orientalis","Pacific bluefin tuna","multinational-ISC-PAC","Pacific Ocean"
"PAUANPAU5A","sst.z",8,0.369813917937391,"positive_range_top_20_percent","Paua NZ Area North PAUA 5A","NIWA-PAUANPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-NPAU5A","New Zealand"
"PAUANPAU5A","R",2,0.532584628990094,"positive_range_top_20_percent","Paua NZ Area North PAUA 5A","NIWA-PAUANPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-NPAU5A","New Zealand"
"PAUANPAU5A","UdivUmsypref",9,0.875390140541459,"positive_range_top_20_percent","Paua NZ Area North PAUA 5A","NIWA-PAUANPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-NPAU5A","New Zealand"
"PAUAPAU5B","sst.z",9,0.0797688450655893,"positive_range_top_20_percent","Paua New Zealand Area PAU 5B (Stewart Island)","NZMFishSHELLFISHWG-PAUAPAU5B-1965-2013-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5B","New Zealand"
"PAUAPAU5B","R",2,0.831057211652199,"positive_range_top_20_percent","Paua New Zealand Area PAU 5B (Stewart Island)","NZMFishSHELLFISHWG-PAUAPAU5B-1965-2013-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5B","New Zealand"
"PAUAPAU5B","UdivUmsypref",9,0.93500333951553,"positive_range_top_20_percent","Paua New Zealand Area PAU 5B (Stewart Island)","NZMFishSHELLFISHWG-PAUAPAU5B-1965-2013-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5B","New Zealand"
"PAUAPAU5D","sst.z",2,0.230337813032429,"positive_range_top_20_percent","Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
"PAUAPAU5D","R",2,0.778462741802611,"positive_range_top_20_percent","Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
"PAUAPAU5D","UdivUmsypref",3,0.96026635556721,"positive_range_top_20_percent","Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
"PAUAPAU7","sst.z",9,0.398540077735075,"positive_range_top_20_percent","Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
"PAUAPAU7","R",5,0.651422474868694,"positive_range_top_20_percent","Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
"PAUAPAU7","UdivUmsypref",3,0.975809236998095,"positive_range_top_20_percent","Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
"PAUASPAU5A","sst.z",8,0.364308694841437,"positive_range_top_20_percent","Paua NZ Area South PAUA 5A","NIWA-PAUASPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-SPAU5A","New Zealand"
"PAUASPAU5A","R",2,0.782649165869808,"positive_range_top_20_percent","Paua NZ Area South PAUA 5A","NIWA-PAUASPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-SPAU5A","New Zealand"
"PAUASPAU5A","UdivUmsypref",3,0.888334639776958,"positive_range_top_20_percent","Paua NZ Area South PAUA 5A","NIWA-PAUASPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-SPAU5A","New Zealand"
"PCEELCSCH","sst.z",6,0.449882766148967,"positive_range_top_20_percent","Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
"PCEELCSCH","R",6,0.897886903262957,"positive_range_top_20_percent","Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
"PCEELCSCH","UdivUmsypref",6,0.767269730631506,"positive_range_top_20_percent","Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
"PCEELSCH","sst.z",2,0.34096123794959,"positive_range_top_20_percent","Pink cusk eel Southern Chile","IFOPCH-PCEELSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-S","South America"
