"id_timeseries","var_cause","var_consequence","causality","rho_simplex_cons","positive_rho_simplex_cons","test_above_surr","test_kendall_tau","kendall_tau","kendall_pval","rho_max","stocklong","assessid","scientificname","commonname","areaid","region"
"MORWONGESE","UdivUmsypref","R","Yes",0.777679601483835,TRUE,TRUE,TRUE,0.915789425373077,0,0.846721968638102,"Jackass morwong Eastern half of Southeast Australia","CSIRO-MORWONGESE-1915-2020-MOESENEDER","Nemadactylus macropterus","Jackass morwong","Australia-AFMA-ESE","Australia"
"MORWONGESE","R","sst.z","Yes",0.874945615466723,TRUE,TRUE,TRUE,0.789473593235016,1.31130218505859e-06,0.758641577313907,"Jackass morwong Eastern half of Southeast Australia","CSIRO-MORWONGESE-1915-2020-MOESENEDER","Nemadactylus macropterus","Jackass morwong","Australia-AFMA-ESE","Australia"
"MORWONGESE","R","UdivUmsypref","No",0.88241122030779,TRUE,FALSE,FALSE,-0.410526275634766,0.0124822231009603,0.552186541877026,"Jackass morwong Eastern half of Southeast Australia","CSIRO-MORWONGESE-1915-2020-MOESENEDER","Nemadactylus macropterus","Jackass morwong","Australia-AFMA-ESE","Australia"
"NROCKBSAI","sst.z","R","No",0.289343028721341,TRUE,FALSE,TRUE,0.705263078212738,1.59740447998047e-05,0.400254902007537,"Northern rockfish Bering Sea and Aleutian Islands","AFSC-NROCKBSAI-1974-2011-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-BSAI","US Alaska"
"NROCKBSAI","UdivUmsypref","R","No",0.289343028721341,TRUE,FALSE,FALSE,-0.789473593235016,1.33683192871104e-06,-0.0859366569597406,"Northern rockfish Bering Sea and Aleutian Islands","AFSC-NROCKBSAI-1974-2011-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-BSAI","US Alaska"
"NROCKBSAI","R","sst.z","No",0.447595221913266,TRUE,FALSE,TRUE,0.547368347644806,0.000832438468933105,0.335417249496591,"Northern rockfish Bering Sea and Aleutian Islands","AFSC-NROCKBSAI-1974-2011-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-BSAI","US Alaska"
"NROCKBSAI","R","UdivUmsypref","No",0.670244384822075,TRUE,FALSE,FALSE,-0.189473673701286,0.256144911050797,0.141976265474258,"Northern rockfish Bering Sea and Aleutian Islands","AFSC-NROCKBSAI-1974-2011-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-BSAI","US Alaska"
"NROCKGA","sst.z","R","No",0.389210919131574,TRUE,FALSE,FALSE,-0.157894730567932,0.346764117479324,0.189568850308679,"Northern rockfish Gulf of Alaska","AFSC-NROCKGA-1959-2010-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-GA","US Alaska"
"NROCKGA","UdivUmsypref","R","No",0.389210919131574,TRUE,FALSE,FALSE,0.0421052612364292,0.820338249206543,0.244699316549195,"Northern rockfish Gulf of Alaska","AFSC-NROCKGA-1959-2010-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-GA","US Alaska"
"NROCKGA","R","sst.z","Yes",0.0400191560355921,TRUE,TRUE,TRUE,0.789473593235016,1.31130218505859e-06,0.374095919374112,"Northern rockfish Gulf of Alaska","AFSC-NROCKGA-1959-2010-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-GA","US Alaska"
"NROCKGA","R","UdivUmsypref","Yes",0.853092347381257,TRUE,TRUE,TRUE,0.789473593235016,1.31130218505859e-06,0.313990462064694,"Northern rockfish Gulf of Alaska","AFSC-NROCKGA-1959-2010-STACHURA","Sebastes polyspinis","Northern rockfish","USA-NMFS-GA","US Alaska"
"NRSOLEEBSAI","sst.z","R","No",0.601098457657881,TRUE,FALSE,FALSE,0.263157874345779,0.111886620521545,0.314255499465036,"Northern rock sole Eastern Bering Sea and Aleutian Islands","AFSC-NRSOLEEBSAI-1975-2012-HIVELY","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-EBSAI","US Alaska"
"NRSOLEEBSAI","UdivUmsypref","R","No",0.601098457657881,TRUE,FALSE,FALSE,-0.578947305679321,0.000405578495701775,0.0299903192908745,"Northern rock sole Eastern Bering Sea and Aleutian Islands","AFSC-NRSOLEEBSAI-1975-2012-HIVELY","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-EBSAI","US Alaska"
"NRSOLEEBSAI","R","sst.z","No",0.37119057274833,TRUE,FALSE,FALSE,-0.442105233669281,0.00708386860787868,0.213236828138686,"Northern rock sole Eastern Bering Sea and Aleutian Islands","AFSC-NRSOLEEBSAI-1975-2012-HIVELY","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-EBSAI","US Alaska"
"NRSOLEEBSAI","R","UdivUmsypref","No",0.252102411744486,TRUE,FALSE,TRUE,0.705263078212738,1.59740447998047e-05,0.255393449903493,"Northern rock sole Eastern Bering Sea and Aleutian Islands","AFSC-NRSOLEEBSAI-1975-2012-HIVELY","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-EBSAI","US Alaska"
"NRSOLEGA","sst.z","R","No",0.574125856772182,TRUE,FALSE,FALSE,-0.547368347644806,0.000832486082799733,0.0813414943688976,"Northern rock sole Gulf of Alaska","AFSC-NRSOLEGA-1977-2019-SISIMP2021-2","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-GA","US Alaska"
"NRSOLEGA","UdivUmsypref","R","No",0.574125856772182,TRUE,FALSE,FALSE,-0.8315789103508,3.51044434410142e-07,0.247537228895193,"Northern rock sole Gulf of Alaska","AFSC-NRSOLEGA-1977-2019-SISIMP2021-2","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-GA","US Alaska"
"NRSOLEGA","R","sst.z","No",0.364707145899511,TRUE,FALSE,TRUE,0.452631533145905,0.00581979751586914,0.0477940267518294,"Northern rock sole Gulf of Alaska","AFSC-NRSOLEGA-1977-2019-SISIMP2021-2","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-GA","US Alaska"
"NRSOLEGA","R","UdivUmsypref","Yes",0.408761687423478,TRUE,TRUE,TRUE,0.799999952316284,9.5367431640625e-07,0.533047192044809,"Northern rock sole Gulf of Alaska","AFSC-NRSOLEGA-1977-2019-SISIMP2021-2","Lepidopsetta polyxystra","Northern rock sole","USA-NMFS-GA","US Alaska"
"NZLINGWSE","sst.z","R","No",0.328285170735696,TRUE,FALSE,TRUE,0.357894718647003,0.0297225713729858,0.0936761962387709,"Ling Western half of Southeast Australia","CSIRO-NZLINGWSE-1968-2007-FULTON","Genypterus blacodes","Ling","Australia-AFMA-WSE","Australia"
"NZLINGWSE","UdivUmsypref","R","Yes",0.328285170735696,TRUE,TRUE,TRUE,0.610526263713837,0.000190615653991699,0.802779032565594,"Ling Western half of Southeast Australia","CSIRO-NZLINGWSE-1968-2007-FULTON","Genypterus blacodes","Ling","Australia-AFMA-WSE","Australia"
"NZLINGWSE","R","sst.z","No",0.257644372123351,TRUE,FALSE,FALSE,-0.442105233669281,0.00708386860787868,0.0202308527947833,"Ling Western half of Southeast Australia","CSIRO-NZLINGWSE-1968-2007-FULTON","Genypterus blacodes","Ling","Australia-AFMA-WSE","Australia"
"NZLINGWSE","R","UdivUmsypref","No",0.962013505150136,TRUE,FALSE,TRUE,0.894736766815186,0,0.388081689724223,"Ling Western half of Southeast Australia","CSIRO-NZLINGWSE-1968-2007-FULTON","Genypterus blacodes","Ling","Australia-AFMA-WSE","Australia"
"NZSNAPNZ7","sst.z","R","No",0.417914584233419,TRUE,FALSE,TRUE,0.96842098236084,0,0.456680967606994,"New Zealand snapper New Zealand SNA 7","NZMFishINSHOREWG-NZSNAPNZ7-1931-2014-LANGLEY","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-SNA-7","New Zealand"
"NZSNAPNZ7","UdivUmsypref","R","No",0.417914584233419,TRUE,FALSE,FALSE,-0.421052604913712,0.0103742619976401,0.473035273293084,"New Zealand snapper New Zealand SNA 7","NZMFishINSHOREWG-NZSNAPNZ7-1931-2014-LANGLEY","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-SNA-7","New Zealand"
"NZSNAPNZ7","R","sst.z","No",0.266442515363489,TRUE,FALSE,FALSE,0.0947368368506432,0.581254720687866,0.0444372231538941,"New Zealand snapper New Zealand SNA 7","NZMFishINSHOREWG-NZSNAPNZ7-1931-2014-LANGLEY","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-SNA-7","New Zealand"
"NZSNAPNZ7","R","UdivUmsypref","No",0.827889885364134,TRUE,FALSE,FALSE,-0.294736832380295,0.0743529051542282,0.29603708590089,"New Zealand snapper New Zealand SNA 7","NZMFishINSHOREWG-NZSNAPNZ7-1931-2014-LANGLEY","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-SNA-7","New Zealand"
"NZSNAPNZ8","sst.z","R","No",0.484099155144941,TRUE,FALSE,TRUE,0.642105221748352,8.64267349243164e-05,0.409917615163676,"New Zealand snapper New Zealand Area 8 (Auckland and Central West)","NZMFishINSHOREWG-NZSNAPNZ8-1931-2005-JENSEN","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-8","New Zealand"
"NZSNAPNZ8","UdivUmsypref","R","Yes",0.484099155144941,TRUE,TRUE,TRUE,0.705263078212738,1.59740447998047e-05,0.87051401509531,"New Zealand snapper New Zealand Area 8 (Auckland and Central West)","NZMFishINSHOREWG-NZSNAPNZ8-1931-2005-JENSEN","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-8","New Zealand"
"NZSNAPNZ8","R","sst.z","No",0.282300747901333,TRUE,FALSE,TRUE,0.58947366476059,0.000316619873046875,0.253685712920839,"New Zealand snapper New Zealand Area 8 (Auckland and Central West)","NZMFishINSHOREWG-NZSNAPNZ8-1931-2005-JENSEN","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-8","New Zealand"
"NZSNAPNZ8","R","UdivUmsypref","Yes",0.939056929901263,TRUE,TRUE,TRUE,0.842105209827423,2.38418579101562e-07,0.671630066735351,"New Zealand snapper New Zealand Area 8 (Auckland and Central West)","NZMFishINSHOREWG-NZSNAPNZ8-1931-2005-JENSEN","Chrysophrys auratus","New Zealand snapper","New Zealand-MFish-8","New Zealand"
"OROUGHYNWCR","sst.z","R","No",0.872281224245904,TRUE,FALSE,TRUE,0.96842098236084,0,0.36375701887344,"Orange roughy Northwest Chatham Rise","NIWA-OROUGHYNWCR-1910-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NWCR","New Zealand"
"OROUGHYNWCR","UdivUmsypref","R","No",0.872281224245904,TRUE,FALSE,TRUE,0.978947281837463,0,0.711609090119352,"Orange roughy Northwest Chatham Rise","NIWA-OROUGHYNWCR-1910-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NWCR","New Zealand"
"OROUGHYNWCR","R","sst.z","No",0.332945976876646,TRUE,FALSE,FALSE,-0.789473593235016,1.33683192871104e-06,0.0900450837124042,"Orange roughy Northwest Chatham Rise","NIWA-OROUGHYNWCR-1910-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NWCR","New Zealand"
"OROUGHYNWCR","R","UdivUmsypref","Yes",0.895896906134298,TRUE,TRUE,TRUE,0.873684167861938,1.19209289550781e-07,0.631993060766753,"Orange roughy Northwest Chatham Rise","NIWA-OROUGHYNWCR-1910-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NWCR","New Zealand"
"OROUGHYNZMEC","sst.z","R","No",0.999073778409402,TRUE,FALSE,TRUE,0.947368323802948,0,0.414227530934682,"Orange roughy New Zealand Mid East Coast","NIWA-OROUGHYNZMEC-1882-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NZMEC","New Zealand"
"OROUGHYNZMEC","UdivUmsypref","R","No",0.999073778409402,TRUE,FALSE,TRUE,0.999999940395355,0,0.951366123574999,"Orange roughy New Zealand Mid East Coast","NIWA-OROUGHYNZMEC-1882-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NZMEC","New Zealand"
"OROUGHYNZMEC","R","sst.z","No",0.457860895960508,TRUE,FALSE,FALSE,-0.663157820701599,5.00195164931938e-05,0.182752557607103,"Orange roughy New Zealand Mid East Coast","NIWA-OROUGHYNZMEC-1882-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NZMEC","New Zealand"
"OROUGHYNZMEC","R","UdivUmsypref","No",0.947438916544147,TRUE,FALSE,FALSE,-0.733511745929718,7.47586636862252e-06,0.693253275867085,"Orange roughy New Zealand Mid East Coast","NIWA-OROUGHYNZMEC-1882-2014-FU","Hoplostethus atlanticus","Orange roughy","New Zealand-MFish-NZMEC","New Zealand"
"PACBTUNA","sst.z","R","No",0.00667233237287027,TRUE,FALSE,FALSE,-0.736842036247253,6.49023286314332e-06,-0.030269131059425,"Pacific bluefin tuna Pacific Ocean","ISC-PACBTUNA-1952-2012-PONS","Thunnus orientalis","Pacific bluefin tuna","multinational-ISC-PAC","Pacific Ocean"
"PACBTUNA","UdivUmsypref","R","No",0.00667233237287027,TRUE,FALSE,FALSE,-0.147368416190147,0.381032347679138,0.0298092164949264,"Pacific bluefin tuna Pacific Ocean","ISC-PACBTUNA-1952-2012-PONS","Thunnus orientalis","Pacific bluefin tuna","multinational-ISC-PAC","Pacific Ocean"
"PACBTUNA","R","sst.z","No",0.739310082759186,TRUE,FALSE,FALSE,-0.799999952316284,9.62830426942674e-07,0.0874069329557334,"Pacific bluefin tuna Pacific Ocean","ISC-PACBTUNA-1952-2012-PONS","Thunnus orientalis","Pacific bluefin tuna","multinational-ISC-PAC","Pacific Ocean"
"PACBTUNA","R","UdivUmsypref","No",0.701298210855766,TRUE,FALSE,FALSE,-0.48421049118042,0.00315283588133752,-0.061523761479185,"Pacific bluefin tuna Pacific Ocean","ISC-PACBTUNA-1952-2012-PONS","Thunnus orientalis","Pacific bluefin tuna","multinational-ISC-PAC","Pacific Ocean"
"PAUANPAU5A","sst.z","R","No",0.532584628990094,TRUE,FALSE,FALSE,-0.894736766815186,4.17973851085662e-08,-0.0855330651776774,"Paua NZ Area North PAUA 5A","NIWA-PAUANPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-NPAU5A","New Zealand"
"PAUANPAU5A","UdivUmsypref","R","Yes",0.532584628990094,TRUE,TRUE,TRUE,0.978947281837463,0,0.737984669445508,"Paua NZ Area North PAUA 5A","NIWA-PAUANPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-NPAU5A","New Zealand"
"PAUANPAU5A","R","sst.z","No",0.369813917937391,TRUE,FALSE,FALSE,-0.799999952316284,9.62830426942674e-07,-0.0715239456441773,"Paua NZ Area North PAUA 5A","NIWA-PAUANPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-NPAU5A","New Zealand"
"PAUANPAU5A","R","UdivUmsypref","Yes",0.875390140541459,TRUE,TRUE,TRUE,0.810526251792908,7.15255737304688e-07,0.439665171977812,"Paua NZ Area North PAUA 5A","NIWA-PAUANPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-NPAU5A","New Zealand"
"PAUAPAU5B","sst.z","R","No",0.831057211652199,TRUE,FALSE,TRUE,0.915789425373077,0,0.473047994067616,"Paua New Zealand Area PAU 5B (Stewart Island)","NZMFishSHELLFISHWG-PAUAPAU5B-1965-2013-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5B","New Zealand"
"PAUAPAU5B","UdivUmsypref","R","Yes",0.831057211652199,TRUE,TRUE,TRUE,0.999999940395355,0,0.877791205913469,"Paua New Zealand Area PAU 5B (Stewart Island)","NZMFishSHELLFISHWG-PAUAPAU5B-1965-2013-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5B","New Zealand"
"PAUAPAU5B","R","sst.z","No",0.0797688450655893,TRUE,FALSE,FALSE,-0.147368416190147,0.381032347679138,0.155460953405291,"Paua New Zealand Area PAU 5B (Stewart Island)","NZMFishSHELLFISHWG-PAUAPAU5B-1965-2013-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5B","New Zealand"
"PAUAPAU5B","R","UdivUmsypref","Yes",0.93500333951553,TRUE,TRUE,TRUE,0.947368323802948,0,0.80334292431549,"Paua New Zealand Area PAU 5B (Stewart Island)","NZMFishSHELLFISHWG-PAUAPAU5B-1965-2013-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5B","New Zealand"
"PAUAPAU5D","sst.z","R","No",0.778462741802611,TRUE,FALSE,TRUE,0.789473593235016,1.31130218505859e-06,0.211620105538874,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
"PAUAPAU5D","UdivUmsypref","R","Yes",0.778462741802611,TRUE,TRUE,TRUE,0.989473581314087,0,0.800722791258017,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
"PAUAPAU5D","R","sst.z","No",0.230337813032429,TRUE,FALSE,FALSE,0.178947359323502,0.284321665763855,-0.0267815651203077,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
"PAUAPAU5D","R","UdivUmsypref","Yes",0.96026635556721,TRUE,TRUE,TRUE,0.989473581314087,0,0.68272493684276,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
"PAUAPAU7","sst.z","R","No",0.651422474868694,TRUE,FALSE,FALSE,-0.410526275634766,0.0124822231009603,0.0292350579446332,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
"PAUAPAU7","UdivUmsypref","R","No",0.651422474868694,TRUE,TRUE,FALSE,-0.0210526306182146,0.922462046146393,0.792930191376641,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
"PAUAPAU7","R","sst.z","No",0.398540077735075,TRUE,FALSE,TRUE,0.799999952316284,9.5367431640625e-07,0.300424740138029,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
"PAUAPAU7","R","UdivUmsypref","Yes",0.975809236998095,TRUE,TRUE,TRUE,0.999999940395355,0,0.792810085241993,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
"PAUASPAU5A","sst.z","R","No",0.782649165869808,TRUE,FALSE,TRUE,0.936842024326324,0,0.183547397849646,"Paua NZ Area South PAUA 5A","NIWA-PAUASPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-SPAU5A","New Zealand"
"PAUASPAU5A","UdivUmsypref","R","No",0.782649165869808,TRUE,FALSE,TRUE,0.86315780878067,1.19209289550781e-07,0.620215992033114,"Paua NZ Area South PAUA 5A","NIWA-PAUASPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-SPAU5A","New Zealand"
"PAUASPAU5A","R","sst.z","No",0.364308694841437,TRUE,FALSE,FALSE,-0.0631578862667084,0.721176266670227,0.220383037666098,"Paua NZ Area South PAUA 5A","NIWA-PAUASPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-SPAU5A","New Zealand"
"PAUASPAU5A","R","UdivUmsypref","No",0.888334639776958,TRUE,FALSE,TRUE,0.599999964237213,0.000246167182922363,0.29262649880578,"Paua NZ Area South PAUA 5A","NIWA-PAUASPAU5A-1965-2014-FU","Haliotis iris","Paua","New Zealand-MFish-SPAU5A","New Zealand"
"PCEELCSCH","sst.z","R","Yes",0.897886903262957,TRUE,TRUE,TRUE,0.905263066291809,0,0.482595414292966,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
"PCEELCSCH","UdivUmsypref","R","Yes",0.897886903262957,TRUE,TRUE,TRUE,0.947368323802948,0,0.839968477865917,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
"PCEELCSCH","R","sst.z","No",0.449882766148967,TRUE,FALSE,TRUE,0.778947293758392,1.9073486328125e-06,0.19423646867546,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
"PCEELCSCH","R","UdivUmsypref","No",0.767269730631506,TRUE,FALSE,TRUE,0.452631533145905,0.00581979751586914,0.147445322856194,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
"PCEELSCH","sst.z","R","No",0.959239355812313,TRUE,FALSE,TRUE,0.852631509304047,1.19209289550781e-07,0.330345283360702,"Pink cusk eel Southern Chile","IFOPCH-PCEELSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-S","South America"
"PCEELSCH","UdivUmsypref","R","Yes",0.959239355812313,TRUE,TRUE,TRUE,0.978947281837463,0,0.800489008384007,"Pink cusk eel Southern Chile","IFOPCH-PCEELSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-S","South America"
"PCEELSCH","R","sst.z","No",0.34096123794959,TRUE,FALSE,FALSE,-0.894736766815186,4.17973851085662e-08,-0.0589792760517438,"Pink cusk eel Southern Chile","IFOPCH-PCEELSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-S","South America"
"PCEELSCH","R","UdivUmsypref","Yes",0.632091733231666,TRUE,TRUE,TRUE,0.631578922271729,0.000113010406494141,0.522892567982258,"Pink cusk eel Southern Chile","IFOPCH-PCEELSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-S","South America"
"PCODBS","sst.z","R","Not relevant",-0.159874709016577,FALSE,FALSE,TRUE,0.421052604913712,0.0103743076324463,0.198635014181241,"Pacific cod Bering Sea","AFSC-PCODBS-1977-2021-SISIMP2022","Gadus macrocephalus","Pacific cod","USA-NMFS-BS","US Alaska"
"PCODBS","UdivUmsypref","R","Not relevant",-0.159874709016577,FALSE,FALSE,FALSE,-0.494736790657043,0.0025502173230052,-0.0251292220480549,"Pacific cod Bering Sea","AFSC-PCODBS-1977-2021-SISIMP2022","Gadus macrocephalus","Pacific cod","USA-NMFS-BS","US Alaska"
"PCODBS","R","sst.z","No",0.467182815820563,TRUE,FALSE,TRUE,0.757894694805145,3.45706939697266e-06,0.249863666022138,"Pacific cod Bering Sea","AFSC-PCODBS-1977-2021-SISIMP2022","Gadus macrocephalus","Pacific cod","USA-NMFS-BS","US Alaska"
"PCODBS","R","UdivUmsypref","No",0.861442544761565,TRUE,FALSE,FALSE,-0.915789425373077,1.99008383106047e-08,-0.113351727582139,"Pacific cod Bering Sea","AFSC-PCODBS-1977-2021-SISIMP2022","Gadus macrocephalus","Pacific cod","USA-NMFS-BS","US Alaska"
"PCODGA","sst.z","R","No",0.568362419476846,TRUE,FALSE,FALSE,0,1,0.354572823352579,"Pacific cod Gulf of Alaska","AFSC-PCODGA-1977-2014-HIVELY","Gadus macrocephalus","Pacific cod","USA-NMFS-GA","US Alaska"
"PCODGA","UdivUmsypref","R","No",0.568362419476846,TRUE,FALSE,TRUE,0.86315780878067,1.19209289550781e-07,0.331386238204704,"Pacific cod Gulf of Alaska","AFSC-PCODGA-1977-2014-HIVELY","Gadus macrocephalus","Pacific cod","USA-NMFS-GA","US Alaska"
"PCODGA","R","sst.z","No",0.346894279072069,TRUE,FALSE,FALSE,-0.0105263153091073,0.974117755889893,0.383854222863745,"Pacific cod Gulf of Alaska","AFSC-PCODGA-1977-2014-HIVELY","Gadus macrocephalus","Pacific cod","USA-NMFS-GA","US Alaska"
"PCODGA","R","UdivUmsypref","Yes",0.853890212232614,TRUE,TRUE,TRUE,0.526315748691559,0.00131821632385254,0.412310234994509,"Pacific cod Gulf of Alaska","AFSC-PCODGA-1977-2014-HIVELY","Gadus macrocephalus","Pacific cod","USA-NMFS-GA","US Alaska"
"PCODWCVANI","sst.z","R","Yes",0.108858813732436,TRUE,TRUE,TRUE,0.789473593235016,1.31130218505859e-06,0.494348563449497,"Pacific cod West Coast of Vancouver Island","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Gadus macrocephalus","Pacific cod","Canada-DFO-WCVANI","Canada West Coast"
"PCODWCVANI","UdivUmsypref","R","No",0.108858813732436,TRUE,FALSE,FALSE,-0.778947293758392,1.84858106422325e-06,-0.0344980574306817,"Pacific cod West Coast of Vancouver Island","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Gadus macrocephalus","Pacific cod","Canada-DFO-WCVANI","Canada West Coast"
"PCODWCVANI","R","sst.z","No",0.528050745003529,TRUE,FALSE,TRUE,0.642105221748352,8.64267349243164e-05,0.27292310410897,"Pacific cod West Coast of Vancouver Island","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Gadus macrocephalus","Pacific cod","Canada-DFO-WCVANI","Canada West Coast"
"PCODWCVANI","R","UdivUmsypref","No",0.455983603228015,TRUE,FALSE,FALSE,-0.294736832380295,0.0743529051542282,0.186944250139642,"Pacific cod West Coast of Vancouver Island","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Gadus macrocephalus","Pacific cod","Canada-DFO-WCVANI","Canada West Coast"
"PERCHEBSAI","sst.z","R","No",0.451143158815257,TRUE,FALSE,FALSE,-0.231578931212425,0.162984400987625,0.279603134830142,"Pacific ocean perch Eastern Bering Sea and Aleutian Islands","AFSC-PERCHEBSAI-1960-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-EBSAI","US Alaska"
"PERCHEBSAI","UdivUmsypref","R","Yes",0.451143158815257,TRUE,TRUE,TRUE,0.684210479259491,2.84910202026367e-05,0.609277938409979,"Pacific ocean perch Eastern Bering Sea and Aleutian Islands","AFSC-PERCHEBSAI-1960-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-EBSAI","US Alaska"
"PERCHEBSAI","R","sst.z","Yes",0.310182995571722,TRUE,TRUE,TRUE,0.821052551269531,4.76837158203125e-07,0.439627124381486,"Pacific ocean perch Eastern Bering Sea and Aleutian Islands","AFSC-PERCHEBSAI-1960-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-EBSAI","US Alaska"
"PERCHEBSAI","R","UdivUmsypref","No",0.877296659698314,TRUE,FALSE,FALSE,-0.0526315756142139,0.770287692546844,0.290994279840498,"Pacific ocean perch Eastern Bering Sea and Aleutian Islands","AFSC-PERCHEBSAI-1960-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-EBSAI","US Alaska"
"PERCHHG","sst.z","R","No",0.422189901006381,TRUE,FALSE,TRUE,0.957894682884216,0,0.316970946849236,"Pacific Ocean perch Haida Gwaii","DFO-PAC-PERCHHG-1939-2017-ASHBROOK","Sebastes alutus","Pacific ocean perch","Canada-DFO-HG","Canada West Coast"
